user_id,JSS_Basic,JSS_Evn,JSS
RAC0362,-0.0453538458657,11.5674555155,-4789.56663539,
TNR0319,-0.157540808764,10.2613299922,-4506.42412571,
QCD0386,-0.654155327252,8.80342812179,-4354.7290413,
REC0283,-0.0362320166741,11.5356814869,-3706.5965935,
JDH0295,-0.449967289793,8.43071541254,-2063.45083799,
RPB0029,-0.508945767804,8.28194942989,-2011.29810348,
RJA0402,-0.310414781474,8.74698240836,-1953.02852651,
RCL0068,-0.358906131755,8.29666941614,-1439.39047257,
GIB0207,-0.208819985108,8.66024394997,-1204.67034578,
HSH0292,-0.25093504168,8.43071541254,-1150.7328061,
GRA0329,-0.720846477857,7.18197164981,-948.273114264,
RVV0317,-0.731734006121,6.89345053349,-721.341247499,
ZBW0132,-0.0200404443694,10.3831037274,-647.488413056,
SJS0323,-0.0320242781935,9.77215078841,-561.656143374,
NPK0369,-0.0474009872349,9.35418119292,-547.339336965,
TJM0328,-0.360926013824,7.18197164981,-474.79795721,
DSB0245,-0.0776340764075,8.70957613314,-470.514752709,
MNP0290,-0.102365523251,8.43071541254,-469.425732772,
ISR0021,-0.77899319849,6.3508667002,-446.354614543,
YSH0145,-0.304058607573,7.15732257778,-390.25008207,
MGB0326,-0.296432283724,7.18197164981,-389.956493498,
BJE0351,-0.284816856588,7.11224438223,-349.441256371,
EHD0024,-0.10270565005,8.08811669498,-334.363440474,
DKR0027,-0.329774211125,6.89974714054,-327.143879675,
OEN0432,-0.315208703649,6.84392385844,-295.717187559,
ACR0331,-0.21247645085,7.18197164981,-279.512645126,
CAC0147,-0.168108103418,7.15732257778,-215.761696993,
KMR0373,-0.500433130823,5.69281335094,-148.492144379,
CCG1025,-1.15312453547,4.83408308102,-144.974566912,
ELB0033,-0.541952336125,5.57090179989,-142.3550911,
NEB0371,-0.472250973421,5.69281335094,-140.129730446,
GMM0224,-0.379850224078,5.89092649406,-137.407126182,
JCC0059,-0.627718365926,5.30565564061,-126.468335629,
LLS0222,-0.170757297507,5.89092649406,-61.769792507,
NBF3844,-0.423974883211,4.80921596289,-51.9943417246,
JLM3847,-0.667902200723,4.34912176965,-51.702609151,
KBP2753,-0.996307400607,3.87441379948,-47.9766467087,
JSN0214,-0.601510391707,4.37229878504,-47.6549886228,
MSP3845,-0.642898942785,4.23544865606,-44.4196048996,
LXS0332,-0.090389575112,6.1333574749,-41.667903705,
DBB3846,-0.150453551389,5.57217412662,-39.5700791459,
AGB0057,-0.184874694954,5.30565564061,-37.2472692213,
DBV2736,-0.713649097397,3.89124422114,-34.94866685,
RLK3490,-0.435089378669,4.34994574522,-33.7082274122,
DSB2734,-0.694205420907,3.87762084497,-33.5364691567,
HWP0364,-0.10863183373,5.5663440299,-28.4046607817,
RAB2739,-0.538550354559,3.89552028174,-26.4867869745,
RAH2750,-0.469092772232,3.93862801184,-24.0870244355,
MDH0211,-0.302002418764,4.37229878504,-23.9263062263,
JSJ2743,-0.473815426045,3.92187226859,-23.9252608223,
FGK1026,-0.192481037771,4.80210112663,-23.4376450248,
PTS2487,-1.38198504445,2.79271872635,-22.5613807896,
MVO2746,-0.450288022534,3.90504184694,-22.357771887,
GWC0137,-0.633609881716,3.55008035306,-22.0598344794,
IAG2742,-0.411776925835,3.95026271452,-21.3914047918,
LCH2740,-0.389770578614,3.96291664677,-20.506044039,
THC2752,-0.383332979973,3.94914391376,-19.8915028017,
NSM1464,-0.987243787024,2.84812689403,-17.0353163577,
JGR3488,-0.353424657009,3.8440007321,-16.5091666533,
JZM1335,-1.18730637103,2.60746215451,-16.1053150069,
JRB2741,-0.304964035338,3.93865290462,-15.6597147996,
TBM0932,-1.03492090853,2.6814732943,-15.1166729147,
RHM3909,-1.02436177817,2.66629309944,-14.7370224654,
SBW3023,-0.744592524763,2.98485080413,-14.7306837353,
KBO2485,-0.842966848326,2.81801081249,-14.114225153,
INR0927,-0.925370008143,2.68465701163,-13.559608345,
APP2488,-0.775720114213,2.82837980812,-13.1236547332,
MST2486,-0.774475207646,2.82095333912,-13.0056477926,
CRC2747,-0.257270692952,3.92296617657,-13.0050755494,
THH2751,-0.251964978733,3.94074114935,-12.9652924412,
ARM0771,-0.688803494013,2.92805061259,-12.8745353852,
IRS1337,-0.8489152049,2.61746786709,-11.6309761056,
LAH3026,-0.821314217222,2.60319118292,-11.0933038016,
ASM3925,-0.771108539059,2.64277767179,-10.8357573763,
LBG3911,-0.756238474342,2.66131343898,-10.8256133056,
HBS0255,-0.589139642904,2.89689516509,-10.6739172605,
MWO0559,-0.810123062336,2.57759020263,-10.6655731169,
PIP3915,-0.725842509963,2.67131233306,-10.4949072631,
VZG2484,-0.573235946012,2.79874408451,-9.41483098832,
ASK2349,-0.915860038279,2.3099112315,-9.22594394058,
RHR2835,-1.08393256279,2.12730726477,-9.09662034973,
BJR0940,-0.570446598106,2.74886267687,-8.91314325302,
CMH0776,-0.502602859224,2.86265720382,-8.79956456316,
CHY0083,-0.587018127138,2.695023642,-8.69131336745,
AVH2360,-0.87338270908,2.29707515861,-8.68583661023,
PAM0505,-0.598334212685,2.66597789649,-8.60524670686,
XML3920,-0.5808565044,2.68972938073,-8.55467440606,
VJM1336,-0.623550990458,2.61307901382,-8.50585098288,
NQM0084,-0.555805785613,2.71968508822,-8.43465434096,
ARC3034,-0.422557361416,2.98994918411,-8.40241453655,
KTL2843,-1.00124087927,2.11578561801,-8.3063952323,
KNS2828,-0.952178462561,2.16310475619,-8.28214468761,
ATT0293,-0.00180376997447,8.43071541254,-8.27169163136,
EJS1338,-0.589586977297,2.63729618242,-8.23969358314,
IIG0772,-0.431813878019,2.94821415568,-8.23549551945,
ZCE3578,-0.837894452942,2.27530803968,-8.15348058806,
TKS3035,-0.517789534053,2.72946348706,-7.93495008014,
QIT3029,-0.579101637563,2.60828956292,-7.86177404105,
TMB1474,-0.432192261943,2.88347314708,-7.72597793365,
YCL0650,-1.14142533146,1.90871334293,-7.6982352565,
JRL2365,-0.760070233842,2.30993653236,-7.6567843299,
BBH3587,-0.783134632697,2.27684945544,-7.63237297136,
XAB0936,-0.512993011079,2.69645714627,-7.60620292496,
WLC0115,-0.583572298913,2.56302227534,-7.57183427084,
CHC0252,-0.388343358197,2.95243381126,-7.43775030218,
KJP1326,-0.540739197593,2.60751447161,-7.33528510932,
KCH2475,-0.405536023534,2.86256962659,-7.09949783824,
AMH1481,-0.400857526054,2.86152888071,-7.01029420345,
BDW1459,-0.624475597088,2.41522267249,-6.98929467572,
ISR1477,-0.391821778393,2.84381651638,-6.73197341212,
GDH3546,-0.705356556408,2.25222945486,-6.70717336138,
ISB0256,-0.37143293126,2.87440673671,-6.5799014671,
EKK0503,-0.452466228907,2.64292650259,-6.35908406289,
MTM1434,-0.70474243117,2.16746586407,-6.15671265557,
AEB3574,-0.900998160707,1.9186484568,-6.13737050574,
BPN3051,-0.777780652245,2.06193194415,-6.11424449236,
UAS2829,-0.730021105867,2.11748117535,-6.06660622373,
NSC3036,-0.744494959801,2.09121729314,-6.0265101565,
KLZ0507,-0.432315089122,2.63419220088,-6.02303700053,
CNT0946,-0.41087823793,2.68470761339,-6.02097524439,
LGS1812,-0.582120656942,2.33496470716,-6.01277978809,
NCA3027,-0.349969384913,2.83913473636,-5.98481325506,
SDM3560,-0.847401682435,1.94516468623,-5.92739147969,
QAS1692,-0.922062935032,1.86027131382,-5.92469681543,
DBF3582,-0.61961541493,2.2531338613,-5.89719945393,
AYP3586,-0.594407301678,2.24269471322,-5.59853083079,
SLB3039,-0.716866874431,2.04551654461,-5.54364052126,
EKH0934,-0.35783820346,2.73941272841,-5.53858131715,
CBM1814,-0.55230718643,2.30170614621,-5.51821951082,
TGP1343,-0.387862297964,2.65498238823,-5.51723861231,
SJB0086,-0.375434601976,2.67635654729,-5.45583436539,
BAL2366,-0.513060849689,2.34839414921,-5.37110319303,
FNM1482,-0.294778258504,2.90233504182,-5.3698671582,
MMB0185,-0.44510567709,2.45602445526,-5.18920707883,
WAA1816,-0.517347331449,2.30156895922,-5.16821904351,
SJD3032,-0.263099906862,2.97477276371,-5.15285700326,
BAW0780,-0.290382192067,2.87438143581,-5.14396465508,
JCB3054,-0.629582238679,2.09784518712,-5.13020897569,
MJS0832,-0.83295336802,1.80282849912,-5.05334742419,
XPW2833,-0.558562613994,2.1583653388,-4.83546250989,
LPH3918,-0.328524030808,2.68633046075,-4.82198259455,
SAM2567,-0.763458466606,1.84285242505,-4.82087704267,
NDR1456,-0.423720815113,2.42169623107,-4.77319425311,
MMA1255,-0.732437916242,1.86433650953,-4.72543590571,
SCP1116,-0.99535049497,1.55107486923,-4.69460755653,
OJM1324,-0.342984429171,2.60861168489,-4.65779172023,
KKB2094,-0.845791981262,1.70184453622,-4.63836856286,
CWB1463,-0.404307639311,2.43803446291,-4.62952955781,
ASS0280,-0.764522140929,1.79841719508,-4.61777460756,
DHM1476,-0.264938771098,2.85254190585,-4.59186093193,
ATR2560,-0.61932438068,2.00106256643,-4.58108771707,
MNM2369,-0.47034945518,2.27024057021,-4.55379627531,
CAS1702,-0.701231700548,1.86361970622,-4.52086247302,
VSC0775,-0.240064787249,2.89265020867,-4.33102295972,
JTS2090,-0.849604556616,1.6169394024,-4.28000910591,
OAG1468,-0.22889224176,2.92558578984,-4.26772903422,
WDD0499,-0.288491777537,2.68074084652,-4.21079789016,
DDG1822,-0.398808387589,2.34948757993,-4.17959089978,
FCM3926,-0.264803980206,2.74170032332,-4.10799427843,
AEH0187,-0.326726356724,2.52562449483,-4.08365412646,
BSS3551,-0.42489458758,2.24487313829,-4.01067264139,
EIY2749,-0.079064229851,3.92408497733,-4.00118375693,
CHH3583,-0.381657940413,2.3495025774,-3.99991080422,
BHW2476,-0.237601164034,2.81808096495,-3.97855692772,
KDM3923,-0.248728492009,2.76497831191,-3.94948401372,
TDK1689,-0.621742576232,1.84111082354,-3.91917701675,
ECB1683,-0.621026070822,1.84105760446,-3.91445216965,
RGB0901,-0.803187774717,1.55967033241,-3.82096718944,
FKA0393,-0.242617531423,2.74886267687,-3.79086284403,
RSJ0891,-0.755297490533,1.61192180721,-3.78587950973,
LOC1446,-0.326826631009,2.44558694792,-3.7707032361,
MTN1330,-0.255098883605,2.67496765484,-3.70196449998,
XSR3526,-0.992592638593,1.295147851,-3.62448757195,
PNH1444,-0.299765379835,2.49020877002,-3.61630791541,
REF3266,-0.881816739448,1.40520988188,-3.59462206938,
SKP3263,-0.836748758684,1.44274151449,-3.54135737211,
MSB0830,-0.562963819639,1.8378010873,-3.53693725648,
CKL3556,-0.499660901798,1.95396855133,-3.52592546224,
DKE0797,-0.780111219481,1.50715345654,-3.52131562243,
RAA3570,-0.509048393434,1.93299070556,-3.51759850583,
VLM3572,-0.463902180734,2.02262358204,-3.50623220718,
KNB0560,-0.227562854313,2.70810687201,-3.41363626308,
IBM1700,-0.528074953595,1.86359309663,-3.40442497554,
LGL0649,-0.499062938535,1.91202356468,-3.37704309558,
SMS1114,-0.704840289081,1.56390828319,-3.36734379118,
DMJ1815,-0.335332650461,2.30626192921,-3.36567883178,
RAP0653,-0.467774233732,1.96015883794,-3.3214098019,
MMR1435,-0.388279804619,2.14424624427,-3.31420306141,
DLP1445,-0.289264989985,2.43477196108,-3.30144374227,
HLC0943,-0.213309037462,2.73602660401,-3.29041375851,
HRL2565,-0.469221305951,1.94725248442,-3.28896106862,
BWJ0136,-0.0942205218089,3.55008035306,-3.28039251856,
FGC0114,-0.248918959037,2.5736626413,-3.26426538376,
PJC1252,-0.508021702783,1.85455254444,-3.24566881144,
SRH3590,-0.298379536915,2.38355209095,-3.23543408192,
PKH0730,-0.960422447286,1.21122462882,-3.22470859094,
DLM1680,-0.493395487973,1.86582535822,-3.18795976004,
EZP3568,-0.453072256173,1.94634037516,-3.17287055136,
CNF0212,-0.039583355719,4.37229878504,-3.13601293086,
NMW0896,-0.646190401635,1.56948356055,-3.10440627491,
BAV0390,-0.193914235923,2.77135110525,-3.09879028509,
RCT1697,-0.460049057942,1.88153101793,-3.01955319101,
TAB3539,-0.812285908107,1.31288637388,-3.01917458157,
YFP2558,-0.462808159924,1.8719324673,-3.00864501153,
UWB0395,-0.20297146391,2.69221218985,-2.99673183991,
MDM3580,-0.314523281907,2.24717865561,-2.97570646594,
XEJ0773,-0.152802579156,2.94836596101,-2.91467242521,
CIV0935,-0.187060404093,2.74350587956,-2.90717605393,
DHG0533,-1.09475797041,0.976601133103,-2.90703726442,
JRR0769,-0.160180136518,2.89368614689,-2.89281449836,
PGM0342,-0.579876366811,1.59992500366,-2.87193105457,
CKH0799,-0.671838340396,1.43902628228,-2.83286551826,
SGR0658,-0.393330719676,1.95048118155,-2.76592933846,
BRW3552,-0.259176783852,2.36649886431,-2.76282574689,
MCW0674,-0.229818013051,2.48215876686,-2.75024840307,
KNC3843,-0.493460742509,1.71182306008,-2.73330387385,
SPM1684,-0.398430436468,1.91995843666,-2.71756450664,
CAS3022,-0.175886120504,2.73432442798,-2.70852956591,
FZW2101,-0.481846692308,1.72525953532,-2.70507666551,
JKD1115,-0.543417246323,1.59094885527,-2.66731143144,
JJE1552,-0.552769227311,1.56535149463,-2.64464494394,
IFS0793,-0.596614086172,1.48834917482,-2.64286717346,
SRL3525,-0.70999507297,1.30732183167,-2.62432726507,
RLH1548,-0.558624787437,1.54095989842,-2.6082582103,
CMD0613,-0.739486343836,1.24175942533,-2.55987892275,
AKW1679,-0.382813508425,1.87273501936,-2.49061006825,
BJP0186,-0.183950099742,2.57940028007,-2.42615942823,
WKS3265,-0.595552828221,1.40351432454,-2.42358813579,
NBD2469,-0.581345391409,1.41310272604,-2.38856437308,
CAB3121,-0.383386996536,1.82509100955,-2.37828738951,
DAM2837,-0.253269673432,2.2383223568,-2.37505810339,
SHT3548,-0.235801705154,2.30442519535,-2.36236003882,
ZDC3269,-0.525158236631,1.4948386539,-2.34147950156,
ADC1469,-0.133019974495,2.86265225257,-2.32890051611,
MJS1251,-0.353972412946,1.87851011648,-2.3163063306,
JRA0522,-0.860006817359,0.981907328658,-2.29582525257,
DWK2099,-0.413680340596,1.7071897612,-2.28080404847,
CDW2000,-0.935774660318,0.889372150416,-2.27730236998,
YLL0795,-0.532681338862,1.45067201788,-2.27240813354,
LCM1480,-0.122309734976,2.92114461947,-2.27037718654,
TKM1539,-0.44791470696,1.61918277523,-2.26150455546,
CBD3251,-0.514440354493,1.48015739555,-2.2602642609,
VLF1113,-0.444194335781,1.62221131338,-2.2495230012,
TAP1086,-0.644871838193,1.23989880608,-2.22820231517,
AAW0894,-0.412142860441,1.67945831,-2.21017803014,
JAC2001,-0.883557681539,0.912541984591,-2.20062911924,
WZG3563,-0.290261560744,2.02259742352,-2.19377673405,
MGG0080,-0.419216058529,1.63044286639,-2.14057402113,
TGC1489,-0.610065403132,1.25407504024,-2.13803232322,
KEC2465,-0.49510000232,1.4423199553,-2.09452006953,
SSA0346,-0.404720484133,1.64364795731,-2.09402770816,
MHS1125,-0.656986049735,1.15632954033,-2.0880634267,
ADG1737,-0.555683715247,1.32336968607,-2.08717960224,
SER0621,-0.531193839398,1.36499806315,-2.08000393334,
EHV1237,-0.678929681905,1.11826203805,-2.07720724323,
JGN1767,-0.935233423724,0.794237542616,-2.069440773,
MBR3261,-0.48009906316,1.45087204656,-2.0485028961,
SSA0389,-0.132012979349,2.73814908221,-2.0407023736,
RND1473,-0.113761544869,2.88569373225,-2.03815094904,
YHB2355,-0.205429835926,2.28315254575,-2.01476348509,
JCB2350,-0.195179564556,2.33128781901,-2.00862923894,
MBL1247,-0.720507619201,1.0248709248,-2.00786433256,
UCM3537,-0.542262351261,1.30290681985,-1.99551361455,
IRO0822,-0.309514336621,1.85914062006,-1.98653070702,
KGN0619,-0.506657823657,1.36352519781,-1.98100796923,
KNM1674,-0.296137916817,1.89845924662,-1.9768985913,
KZG3565,-0.27917775543,1.95616297795,-1.97438388782,
DRF1498,-0.621265761741,1.14972642603,-1.96154042395,
EKB0825,-0.305825247872,1.85475592555,-1.9542656573,
ICH2378,-0.595047708899,1.18528427649,-1.94676804137,
KDB0266,-0.456756931466,1.44919915256,-1.94564831288,
MLJ1461,-0.166146903727,2.455580234,-1.93614196315,
KAH2460,-0.459300873671,1.43341416984,-1.92584413704,
PLJ1771,-0.864578805931,0.777899310777,-1.88209683029,
DKP0671,-0.136934106069,2.61885897312,-1.87874410933,
WCB0801,-0.446707274981,1.43611484837,-1.87810461292,
AAG1447,-0.157365011865,2.47718448517,-1.87385391918,
NCO1443,-0.184226857388,2.31921347975,-1.87315864247,
AME0732,-0.569288130252,1.18998099399,-1.871260749,
MRC2160,-0.502482744555,1.31368889439,-1.86917081027,
HUM2481,-0.10160934449,2.91168253556,-1.86836321376,
BKF1545,-0.372724729208,1.61116799471,-1.86685065897,
CDP0340,-0.347182313527,1.66080788991,-1.82741546084,
LKG0937,-0.115270891106,2.75755499686,-1.81681442408,
VWV1249,-0.26151989278,1.93094910703,-1.80345483932,
KCD0181,-1.1157131858,0.474732226308,-1.79360229927,
AHC0232,-0.559350580421,1.16434771727,-1.7920655108,
RAA0675,-0.138083394873,2.55782175151,-1.78233497047,
KST0924,-0.835522623121,0.754497256964,-1.7767740756,
BFD1111,-0.351576345715,1.61912831331,-1.77499911042,
HMC0592,-0.974198806961,0.597119185264,-1.76999956889,
CCS3575,-0.242218348352,1.98824374959,-1.768847237,
HHK0652,-0.244748720869,1.97723986727,-1.7677660723,
ACH1405,-0.981489162703,0.585835286341,-1.76323639189,
BKC3473,-0.235933309348,2.00883963554,-1.75880312331,
JFO2840,-0.206098609292,2.14368408046,-1.75818766306,
SNW0798,-0.396359219297,1.47975206012,-1.74075286494,
AUA0826,-0.26699968913,1.86825593323,-1.7293543804,
FGH1958,-0.543414492428,1.13844100227,-1.69648436612,
IWG0058,-0.00837748896438,5.30565564061,-1.68783827842,
SLL0504,-0.114868238725,2.68365228043,-1.6814940652,
MDG0657,-0.238070042944,1.94300190598,-1.66165078239,
JKG0944,-0.106860397056,2.7370878431,-1.6501329267,
DAR0388,-0.103273903673,2.75101045599,-1.61710885044,
CCT2165,-0.458569007659,1.24846395251,-1.5981064527,
LGF1503,-0.513766332332,1.12691463561,-1.585544549,
ADW2832,-0.163176988313,2.26429375881,-1.57046838527,
AEK3566,-0.205979703856,2.02925917904,-1.56718581905,
MNN1167,-0.761403551263,0.721652268323,-1.56683944405,
BBT0062,-0.36144368304,1.45799995953,-1.553252195,
CAM3050,-0.16537199324,2.2381070443,-1.55045619366,
BXR3536,-0.42425495679,1.28736272359,-1.53716841486,
MKM0647,-0.232747085157,1.88736205628,-1.53658000349,
LBM0614,-0.445516468827,1.22723655259,-1.52000783112,
EMO0159,-0.413398923242,1.30118659461,-1.5186842853,
RDF1248,-0.555059517492,0.996706464486,-1.50384706105,
WSA1765,-0.570609582118,0.967253031173,-1.50110722211,
FNW3564,-0.208705177373,1.97071449507,-1.49762697329,
KND0529,-0.518150842905,1.04181743567,-1.46862789344,
AKC3739,-1.2313048592,0.174685169619,-1.46632553852,
ZAW3833,-0.29903195565,1.58508552379,-1.45918883312,
JJB2367,-0.137781997281,2.34844475099,-1.44247758203,
BJG0662,-0.886776919371,0.483397934483,-1.43797533382,
DJS1127,-0.438694927776,1.180007238,-1.42768778946,
RDB1693,-0.221523139552,1.85578018111,-1.41701416008,
RVH0535,-0.504901663736,1.02688418548,-1.40986307752,
KDM2836,-0.148302834139,2.24965108431,-1.40656725508,
HMV2340,-0.816075561171,0.540825573586,-1.40154786643,
ARH2097,-0.272583558384,1.63363182366,-1.39629422922,
AJH0279,-0.213195769064,1.87492610841,-1.39010832618,
ABH0349,-0.26180838011,1.66301718789,-1.38109238788,
NGH1256,-0.208306374302,1.89144418395,-1.38084945143,
AAD3030,-0.0718893184224,2.94489480104,-1.3665197977,
KNL0918,-0.615550755049,0.796479107033,-1.36511849142,
CNE2161,-0.388113871149,1.25508076163,-1.36155068744,
CWR0117,-0.0849968519291,2.76518647755,-1.34992011718,
ABH1181,-0.596854997741,0.796612643268,-1.32383332658,
BBC3733,-1.14962380785,0.139876575662,-1.32221894065,
APD0381,-0.588924759645,0.798752009304,-1.309041465,
QJF3038,-0.136819518837,2.25452244384,-1.30399136483,
OLR2564,-0.179294839524,1.97489395809,-1.29197270383,
ACM0100,-0.458307383992,1.03117974368,-1.28526454376,
WOV3040,-0.125672959194,2.32334365357,-1.2830901463,
CCB3055,-0.149340672806,2.14709138573,-1.27834490408,
CNC1177,-0.595395690615,0.759877699543,-1.27296475334,
PSD1409,-0.700080587376,0.596919784087,-1.27170682943,
GJG1087,-0.343905669971,1.30371027459,-1.2665825908,
SCM0778,-0.0652130879183,2.96423394588,-1.26381996222,
VWB0990,-0.380689763631,1.19781503504,-1.26117588875,
GWM3260,-0.264648686304,1.55691621812,-1.25553800947,
LUG2205,-0.781447296904,0.471639344045,-1.25236250846,
UME2842,-0.144661722893,2.15512855951,-1.24828592693,
LSL0337,-0.776857542786,0.474053297674,-1.24801589923,
MJB2167,-0.350950407738,1.26624610704,-1.2450002778,
ANC1950,-0.426858572214,1.06629325498,-1.23985039328,
JIN3522,-0.314268915549,1.36918431415,-1.23575000037,
GSC0530,-0.449415170284,1.00548229704,-1.22835286033,
MAW0532,-0.448567630931,1.00659413792,-1.22740025983,
HMR0098,-0.453649850173,0.993707463296,-1.225412877,
KCC2434,-1.51593151062,-0.220456233118,-1.21600862371,
APS3553,-0.11568280612,2.35171607871,-1.21508352034,
ABH2671,-0.738816405809,0.477622796245,-1.19114731317,
SHB3512,-0.877371125905,0.301773157376,-1.18642900314,
MRB0796,-0.251890377714,1.54781064087,-1.18417857158,
SQC2334,-0.684150161362,0.546271650885,-1.18139246706,
LAC0994,-0.642606428106,0.589488440002,-1.15866167537,
IAC3581,-0.11030407401,2.34680558437,-1.15291228932,
UVN0903,-0.233944890947,1.59458181664,-1.15247536052,
DMC1438,-0.118158069063,2.27317252511,-1.14733348636,
CSR0612,-0.322223552662,1.26498230301,-1.14164772493,
MCY0601,-0.597035364393,0.646199633919,-1.13930759311,
ZAP1762,-0.439347371453,0.951532140922,-1.13776662622,
EPC3889,-0.783286133278,0.373163250218,-1.13758322329,
MFK0902,-0.214894744573,1.65867575962,-1.1287025969,
COD2351,-0.109823982864,2.32936774787,-1.12805103662,
RDM1174,-0.514098579552,0.783639803538,-1.1255812407,
LKS1416,-0.58660687155,0.649653241665,-1.12327983885,
HBH2368,-0.102954140019,2.3858411287,-1.11892622332,
DER2162,-0.320678429875,1.24857688083,-1.11768596666,
BXT2678,-0.689993732821,0.463099923505,-1.09639459888,
KIC2314,-0.620817922112,0.565820939435,-1.09319379416,
HJH2588,-0.747728086008,0.378251057721,-1.09148065032,
JGH0493,-0.206049536361,1.66661286122,-1.09086852392,
BXK2091,-0.190936677891,1.73772138596,-1.08535589896,
JIR2827,-0.121200373195,2.18957774823,-1.08249398257,
IOR0152,-0.550991148154,0.674513296642,-1.08163821936,
RMR0341,-0.208803060227,1.63054650476,-1.06628723209,
DBT0141,-0.551322744179,0.658069050255,-1.06463727209,
LAH0524,-0.388889332257,0.996992384179,-1.05393619836,
WDL0140,-0.545986920702,0.639673557273,-1.03511579428,
NLC2601,-0.773128054653,0.284530400252,-1.02759365891,
JDV1245,-0.34832846553,1.07965842964,-1.02536541525,
KAG2599,-0.762468493729,0.291482839348,-1.02049596396,
LRF0101,-0.35267432756,1.05467880945,-1.01254663352,
TAD1414,-0.549967635987,0.606659766249,-1.00880243568,
RRT1417,-0.541918819372,0.605183901413,-0.992572553723,
LER3942,-1.04191991425,-0.0493112034383,-0.991787785206,
MBF3126,-0.156536218574,1.84432266129,-0.989906083112,
AJB1380,-0.80824494084,0.202552498242,-0.989715626027,
TDM3135,-0.151514893203,1.87399346112,-0.987007251296,
WLL1133,-0.311361860053,1.15334497332,-0.986635574939,
LKB2322,-0.53844239627,0.595157733582,-0.976366720191,
SBK3515,-0.709329120919,0.318202587425,-0.975082624658,
LIW0379,-0.466610168131,0.735661520769,-0.973751046683,
NLP0155,-0.545238621519,0.578045536331,-0.971915700503,
CLM1874,-0.861086893805,0.115859455122,-0.966861130362,
FLS0231,-0.254578208929,1.32762938215,-0.960292067505,
ACA3252,-0.209315677004,1.52262136479,-0.95955044998,
BRC1811,-0.0906605144941,2.3584619589,-0.958705444755,
SKS0339,-0.58775404013,0.484396549693,-0.954039534134,
AHG1408,-0.482021748838,0.681562219342,-0.952939534822,
SHP1713,-0.583374605625,0.489815171487,-0.952075844046,
LRP2591,-0.631206937165,0.410899460427,-0.951969713122,
SEN0534,-0.350732948622,0.989411905065,-0.943349659601,
NKV1451,-0.0790659422136,2.4662408855,-0.931245652622,
LUK1182,-0.443978536239,0.734676553175,-0.925609808408,
HJR3540,-0.241608228721,1.34290351161,-0.925395335896,
MCR3885,-0.648080439364,0.353716123175,-0.923093885081,
RBH3142,-0.873731746652,0.0536053870536,-0.921846560634,
GNA0183,-0.545159576779,0.522513659971,-0.919281340547,
STR3896,-0.95671110178,-0.0409497855069,-0.918325296514,
RCH3533,-0.235740179706,1.35492054102,-0.913835709251,
NHY0685,-1.06432818491,-0.154710331191,-0.911770884721,
KEH0665,-0.565025829899,0.464627949532,-0.899194530299,
AIA2005,-0.354859513939,0.923082779299,-0.893194850807,
BRM0143,-0.461306880891,0.654082022435,-0.887266625148,
SGP1124,-0.270576215883,1.18561516151,-0.885514630492,
