user_id,JSS_Basic,JSS_Evn,JSS
JSB0320,0.17984196565,17.7915121104,-9586201.7932,
OGD0015,0.367071779896,17.0300205742,-9136817.33061,
BCB0294,0.595545558319,16.4430683334,-8242307.27961,
UCG0322,0.221935198266,17.3395744972,-7528486.83695,
LLT0291,0.511338514736,16.4430683334,-7076887.91141,
MAP0215,0.158381153567,17.2806651072,-5065251.19763,
JAS0353,0.729254866949,14.8566323369,-2065535.32382,
AAP0352,0.699031149214,14.8566323369,-1979929.92106,
MMJ0070,0.160232107032,16.2011238514,-1741037.7708,
VTL0314,0.506638961531,14.6378384882,-1153004.16581,
SCF0330,0.245162245706,15.1943245707,-973340.509727,
RBO0327,0.217515414273,15.1943245707,-863577.357079,
ACJ0014,0.237189571852,15.1042907681,-860608.448345,
ADB0350,0.286057222988,14.8566323369,-810226.061553,
ZAR0404,0.494632739326,14.1798858973,-712079.947646,
RCF0054,0.00129244803512,20.1176644379,-705348.494938,
NIM0052,0.504205257323,13.7046309476,-451286.644995,
RPG0403,0.306148730938,14.1798858973,-440735.832803,
JRB0025,0.670593795127,13.2678784642,-387815.518341,
MRS0368,0.743798637239,12.9231867237,-304735.465558,
JCP0028,0.32088459385,13.5201072354,-238812.057317,
DYH0315,0.0939435891778,14.6378384882,-213795.933391,
MLW0296,0.0171594075086,16.2922633117,-204240.707233,
CCT0020,0.952323257384,11.8489801829,-133268.649548,
XCJ0023,0.799066830924,11.8489801829,-111821.859469,
KNH0316,0.0317156749018,14.6378384882,-72178.2335346,
SCL0022,0.44776947591,11.8489801829,-62661.1110259,
SRS0129,0.556691086028,11.3151748898,-45680.0942268,
LRB0372,0.575098126978,11.1257168399,-39045.6796972,
BJC0366,0.878774883384,10.5973000695,-35173.5115806,
MDG0019,0.246736662041,11.8489801829,-34528.4665573,
IIW0399,0.0288320501187,13.576461314,-22701.638574,
RLR0365,0.486594137999,10.5973000695,-19476.2331873,
CBM0060,0.522054855131,9.69634575775,-8487.09147231,
JDH1027,0.490119293279,9.53908149289,-6808.33615518,
KSW0206,0.344993192027,9.84763727836,-6524.72319841,
KRH1028,0.275216951798,9.96256366983,-5839.03580467,
XBH0357,0.220644911795,9.9956169855,-4838.55200051,
FSM0056,0.254157998924,9.69634575775,-4131.86883348,
FDT0213,0.475126811648,8.76298890218,-3037.10164955,
CSG0135,0.996793928999,7.9407704702,-2799.52000097,
TKP0210,0.408279755237,8.76298890218,-2609.80245212,
KSF0134,0.538497992392,7.9407704702,-1512.38471295,
AGM0133,0.218080419102,7.9407704702,-612.484162809,
CWH3487,0.24117532074,7.81135450698,-595.093286881,
CCH3489,0.138204368659,7.09883342546,-167.165653689,
BDV2474,0.82011256305,4.80618569344,-99.4504358925,
PAA2738,0.755975862888,4.5215076491,-68.7742677904,
NJL2478,0.507148030459,4.80762188053,-61.5881044119,
ABS0677,1.14372163139,3.96616923836,-59.224134046,
AWW0254,0.7859506889,4.27300121349,-55.5954871609,
RME2477,0.531178362732,4.6365562791,-54.2802579842,
PKB2483,0.412409650011,4.81956736816,-50.6898767927,
GAF2480,0.411711194865,4.79431035826,-49.3316593573,
JGM3588,0.739746980509,4.15331822246,-46.3413297789,
PMF0768,0.636656592032,4.28154172814,-45.4266581419,
LNR0556,0.555225248116,4.40560575358,-44.9225776475,
WJR3544,0.66127319185,4.17315180728,-42.2684134787,
TEF3555,0.637998459858,4.19980992805,-41.8996920476,
YKM3542,0.590794742446,4.20881288908,-39.155883114,
EAH3550,0.569411268834,4.18516744737,-36.8434726068,
RCJ0557,0.436135199231,4.38034767471,-34.3961496056,
JBP0651,1.18968190303,3.33527954987,-32.2240019703,
ROB2744,0.362908113886,4.41525766466,-29.6507352809,
SIS3576,0.455889261832,4.18733265977,-29.5630146603,
VKE0655,1.04755662573,3.3599157574,-29.108210522,
NLN0673,0.525573973755,3.96038066731,-27.0551283514,
JRR2745,0.285648042239,4.50460254904,-25.5461883911,
LJR0253,0.358595866796,4.22916149843,-24.2624661114,
AJS3021,0.946964442104,3.17332991744,-21.6730742905,
DRH3557,0.641050758762,3.54185287638,-21.4949712784,
LTW1441,0.871339965384,3.24402737599,-21.4669962187,
MKR1339,0.942751527249,3.15074049159,-21.0736559264,
RAA1455,0.639879346666,3.51503158732,-20.8709381092,
MFW0646,0.751031657595,3.34596784364,-20.5692832445,
BJW3558,0.613183005009,3.53877050478,-20.495377243,
HSF1454,0.612946067986,3.52916052115,-20.2856544065,
KDA1452,0.604077982882,3.53568552484,-20.1269921221,
LPW0767,0.273675898838,4.2751489926,-19.4011170155,
JGR3914,1.1505518099,2.86418210467,-19.024035666,
SCJ0179,0.68067797965,3.32666313257,-18.2729845077,
KTW3547,0.299163806244,4.12274301616,-18.1677189667,
ANK0777,0.248707872935,4.28694912724,-17.8433464629,
GHD1450,0.534023789298,3.51821692145,-17.475523634,
ZCR0558,0.27705103929,4.1304145436,-16.9565497289,
RHO0678,0.345688546432,3.90365915138,-16.7947772237,
KAW3589,0.259237860714,4.17994126699,-16.6850708707,
ISJ1479,0.578630148458,3.35480481349,-15.9933451153,
OZH2737,0.17982861356,4.48565898989,-15.7773366524,
EGC0931,0.847299077394,2.93647658257,-15.1237082731,
JCW1332,0.711542180256,3.10193993474,-15.1139070514,
CRL3842,0.31736293043,3.83196866574,-14.3299865564,
HAR3571,0.416854098892,3.56411104523,-14.3014521794,
VAR3559,0.405739818627,3.56411104523,-13.9201428721,
ABR0397,0.799225258709,2.90537173686,-13.8042464644,
SJH0945,0.802419443423,2.8882148049,-13.6100100546,
ECB1341,0.616091244002,3.13854035236,-13.5972372303,
MEC0781,0.216727520279,4.12438679127,-13.1835097013,
DDG0528,1.23299496416,2.42444272403,-12.6948331866,
XAH2479,0.120082423473,4.6350850158,-12.2528115015,
CKP0265,0.652519786058,2.95492533964,-11.8760487927,
CAR2748,0.129821092536,4.51827571085,-11.7718369679,
BDP3912,0.709657402752,2.8239886625,-11.2437419879,
KDN0264,0.632537993345,2.92872243454,-11.1982755233,
QBH3579,0.185420566449,4.09873456565,-10.9887605963,
JBI0654,0.390603889813,3.31915855613,-10.4045492938,
CTJ0669,0.258949965671,3.71792681952,-10.4043336292,
CMA1475,0.422134494903,3.19742676495,-9.9072785133,
LMF0670,0.216307437767,3.84430057558,-9.89087208656,
JTC0941,0.662796298026,2.70488031241,-9.24768321161,
VJK1327,0.423991660968,3.11852892724,-9.16376978485,
BBM2604,0.667462331571,2.68545209298,-9.12075912442,
GSM0930,0.507269661917,2.92358990793,-8.93198827498,
ETB0828,0.852643275361,2.42017663777,-8.73775692243,
CWH3033,0.473251489432,2.96738304622,-8.72721975131,
LED0656,0.381193319603,3.14699446643,-8.4876628621,
DNS1768,0.740905481547,2.51936214124,-8.46163811887,
JOB1328,0.385542298804,3.1229962561,-8.37179492304,
LFS0392,0.485039400441,2.90431049775,-8.36821698436,
GMK1449,0.244029903538,3.54439410401,-8.20396900948,
MBH0527,0.821259366248,2.36771633436,-7.94403436793,
NGA0929,0.456396294386,2.90112678041,-7.84756778041,
JAM1676,1.28982459358,1.92836966732,-7.58195939743,
AHB0648,0.285346345591,3.30200162418,-7.46664714854,
KFG2735,0.0927985625589,4.39417607521,-7.42183263309,
KEM0113,0.13199432951,4.04390036981,-7.39807353432,
MJC1471,0.269418983946,3.34712432025,-7.3877074199,
EHB0942,0.42014085635,2.91168856974,-7.3053342094,
DIR3921,0.453767494502,2.83386883705,-7.26533807364,
FAJ0523,0.710533260461,2.41481566941,-7.23870533259,
RAI1483,0.264251792112,3.33374849209,-7.14623121049,
UKS1465,0.338467718815,3.09245636282,-7.11835792137,
RRS2359,0.944387192513,2.11558253298,-6.88875317002,
AWV0836,0.725306431042,2.34690967858,-6.85647833093,
HJA0779,0.0969265441008,4.26441009707,-6.79677539548,
KBH3913,0.40475399944,2.87236281921,-6.75078694611,
SWM0188,0.168857875758,3.71210395173,-6.7441584738,
KGB0500,0.880486744212,2.15451883872,-6.71260180961,
CAG0502,0.857094626504,2.13705023533,-6.40627084391,
CMR1470,0.28758458023,3.11787537894,-6.21134256719,
SRB2600,0.474699477935,2.61045112792,-5.98367575812,
XBL3922,0.380263606938,2.8054133221,-5.906980009,
SWK1436,0.251406941328,3.19122383112,-5.86234994111,
AEW1442,0.265902423643,3.11937715585,-5.75207538038,
HBB1759,0.544085686015,2.42788347648,-5.62305274616,
AZG2343,0.754294677867,2.13054108406,-5.59642991933,
JJF1325,0.336426535563,2.85837490323,-5.52855556515,
JFR3527,0.323759182623,2.88757798059,-5.4876476274,
BDP0031,0.475949769964,2.50413648274,-5.34633948473,
LCS3042,0.632988785631,2.23931862101,-5.30883456582,
CED2356,0.723739601335,2.11553193119,-5.27895406718,
BJR0774,0.0829140663114,4.12547333124,-5.04922619993,
ZJS1776,0.448065867761,2.49670468622,-4.99253579811,
SWS0823,0.519157006547,2.35371290155,-4.94474931479,
OCD3513,0.570395548683,2.26427672107,-4.91918311978,
IIF2584,0.53970120649,2.30862575476,-4.89001104882,
CNP1183,0.87684287376,1.8747658618,-4.83955231979,
NJP1439,0.218460152113,3.13638182714,-4.81058520302,
APC3043,0.549837075054,2.2688354731,-4.76606224318,
GRP0277,0.651865096922,2.11489069713,-4.75123592524,
CJM3543,0.0725341711179,4.18488683757,-4.69195027458,
GPD3917,0.37894322764,2.5805052953,-4.6245505054,
CHB0996,0.92957207498,1.78479877276,-4.6091723645,
DRJ0794,0.256265341596,2.94334819756,-4.60746798336,
JJL1448,0.193811848479,3.19824926633,-4.5525662547,
ACB3123,1.44706003438,1.41733797172,-4.52368614264,
CHV0509,0.610776747445,2.12835023036,-4.52035606004,
PEV3531,0.255132586256,2.91965875222,-4.47374004323,
JCR3919,0.368190041034,2.57212671487,-4.45275828388,
CAF1331,0.203994563863,3.11304286062,-4.38371515401,
MEA3886,0.691132721321,1.98631435489,-4.34627169473,
HBM0676,0.108145364023,3.6990539443,-4.26190682069,
GMI1134,0.929284531795,1.69937583459,-4.15439605915,
BEG3521,0.241639274853,2.90074454041,-4.15321896502,
MAL2345,0.55492406281,2.10163461922,-3.98409362746,
SYM2379,0.149428914781,3.31533769417,-3.96460160008,
VJB1699,0.671389488037,1.93182449789,-3.96260226597,
JIR2594,0.42660933248,2.30859067852,-3.86518146762,
ABW0501,0.518215126084,2.10081164699,-3.71705379338,
GDG2354,0.512486806593,2.09625252101,-3.65691348072,
ANH2482,0.0571778729805,4.16192612408,-3.61335861222,
KDN1740,0.57482123799,1.96478792877,-3.52560837468,
TCN1687,0.615982961716,1.89010190588,-3.46185089719,
YSC1691,0.58532192079,1.92502127498,-3.42723222975,
BCB0521,0.33723188463,2.39871997653,-3.37537938848,
AKP3573,0.100422070404,3.54198366907,-3.3676900831,
HDN2609,0.259844952348,2.62996392959,-3.34505409422,
TAH0933,0.250315373222,2.64049754098,-3.2591505867,
HHD2393,0.6701548217,1.76081177825,-3.22824147316,
HAF0394,0.22750917943,2.71124774709,-3.1960580425,
OMM0835,0.333204752935,2.34582015736,-3.14606368631,
AVH3584,0.057033554086,4.02198833346,-3.12612136308,
KAC1774,0.314377642997,2.38865628652,-3.11197373053,
AMB3208,0.706100152238,1.68180398272,-3.08936050909,
CJC2371,0.420260309487,2.11876625031,-3.07666911139,
MBC0803,0.636779575495,1.7550364595,-3.04613609734,
DHB2364,0.41260255303,2.11765440942,-3.01679264566,
XTB2372,0.430118470949,2.07707431438,-3.00269342467,
JRR0829,0.312587603034,2.35823064379,-2.99216007349,
GBH1126,0.695674896772,1.66458080187,-2.97989418096,
NJC1951,0.436132626574,2.05520947629,-2.96939738312,
CCW3901,0.885056135186,1.4679475703,-2.95636875875,
MAR2386,0.345441160079,2.24599419665,-2.91891073633,
SEM2492,0.589138197371,1.76832926646,-2.86383195403,
EJG0833,0.281534625238,2.40096292841,-2.8248610029,
ASH1710,0.795998389676,1.49904177639,-2.76800214714,
CWA2554,0.774880796902,1.51755779808,-2.75940671373,
RCD2501,0.548111837193,1.79469599525,-2.75023064731,
WSE1949,0.411940919154,2.03284345689,-2.73354416126,
MAH2095,0.524183664576,1.82552069918,-2.7289136033,
CAR0928,0.154427857066,2.89349569957,-2.63397077295,
ICH1478,0.0923182394956,3.36917322076,-2.58994163182,
ABC3523,0.148193857014,2.9152437404,-2.5864732779,
TPM3141,0.806981040792,1.43223469365,-2.5726940883,
CAG3049,0.326063889262,2.18067075533,-2.56033255168,
BMN3207,0.588022352606,1.6760840052,-2.55471342716,
DAS1955,0.380064686893,2.04114041153,-2.54619953362,
SNM1696,0.434628014883,1.89570916937,-2.45880710028,
RLB1334,0.148242793278,2.85727768992,-2.43326549424,
KCM2495,0.493958723271,1.77659338382,-2.42518422521,
SBT2585,0.429131883533,1.88436931465,-2.39550078744,
MDM2496,0.476742205849,1.78354582288,-2.36031250314,
GCJ0831,0.275683665912,2.25039534001,-2.34096439187,
MKM1993,0.67109544514,1.49743146154,-2.32883034741,
SAB1954,0.372187608767,1.97335458413,-2.30561719803,
IQO1690,0.413763942493,1.88212933305,-2.30362012612,
DSF2557,0.659491551318,1.5014934665,-2.30056196749,
KRD2100,0.441859485267,1.82401199703,-2.29619778356,
LBF1992,0.687930385834,1.46163258793,-2.27911001631,
BGB3045,0.288801564885,2.18036208454,-2.26695075696,
BNH3516,0.349896768394,2.00669685878,-2.25288229136,
FPL3129,0.740779352771,1.3921861905,-2.23984777199,
JCB2089,0.437254597169,1.8115501464,-2.23871155918,
BLL3910,0.259527462295,2.25859853686,-2.22406424771,
LRS1165,0.421505210744,1.83664332082,-2.223624705,
RBP1171,0.478046972981,1.72781533586,-2.21256604231,
JCH1952,0.3341033623,2.02051295554,-2.18576859497,
DAE1437,0.118543323023,2.96389310174,-2.1780257725,
TWH1178,0.396873205751,1.86500407881,-2.16532521615,
TPS2595,0.245633722228,2.28175717663,-2.16007221621,
JJS3884,0.367975042864,1.9236438912,-2.15113008329,
MIA0939,0.124322176242,2.90110147955,-2.13761723578,
HAH3895,0.623236797649,1.48598450711,-2.13104238101,
VEW0278,0.260995646242,2.20909294548,-2.11600959323,
FKS0094,0.310307167772,2.03112719631,-2.05506313996,
SIR3201,0.811419241526,1.25363898375,-2.03103704854,
AVP3044,0.406561235481,1.78827245121,-2.02431487254,
JEM0546,0.718354433733,1.33818828429,-2.02010659114,
NHE3204,0.465420022332,1.66584254138,-1.99671171382,
DTH1333,0.106963088644,2.9456852581,-1.92786998556,
ACH2102,0.381267493131,1.79351320956,-1.91035285068,
CRL2357,0.257727891423,2.11980218853,-1.88901391429,
LAL1956,0.306710814158,1.96499195486,-1.88162642976,
CSR1682,0.406374684103,1.72406258841,-1.8722747425,
JHD2499,0.50929809439,1.54214296801,-1.87146527877,
RKA2561,0.542458920094,1.48697059376,-1.85720255172,
TAM3048,0.312188559816,1.93839898165,-1.85677854639,
RGB0263,0.128033485658,2.69644145704,-1.77030308668,
ABG2353,0.246168212844,2.10158401744,-1.76727003697,
MDP1412,0.759976829606,1.1858456088,-1.72777214484,
NSC1741,0.508510233568,1.4807705899,-1.72706965238,
MHM2370,0.244569291104,2.08541242194,-1.72370233584,
GLR3888,0.291465784149,1.92508691873,-1.70674917197,
MKH1959,0.271766713304,1.98010999931,-1.69678627064,
AHS2348,0.232478588019,2.1122976121,-1.68947172665,
NKD3073,0.462947647826,1.53534964769,-1.68649450518,
JCL0446,0.339871436087,1.77066533692,-1.65679193892,
JHC3520,0.24803158036,2.03801430307,-1.65569838673,
IRP3916,0.192596156921,2.25187984326,-1.63814357406,
WEB3897,0.490007954854,1.45686307256,-1.61333806385,
QXH0396,0.0981355342661,2.85594751653,-1.60853047207,
JUM0102,0.191943090191,2.22554524945,-1.58516769877,
WNW2002,0.481083221621,1.4510917932,-1.572070039,
JCP3883,0.2571844176,1.95984911413,-1.56837640689,
OJV2346,0.21895586895,2.09084512191,-1.55278045689,
LMJ3535,0.0886191342208,2.91743816705,-1.55028971444,
STC3053,0.193475891802,2.1872214816,-1.53047574191,
LRS1168,0.284867257499,1.85084942238,-1.52837664409,
AVT0526,0.154702707586,2.38055240722,-1.51776865079,
LCC2503,0.319100867062,1.74606175904,-1.50998027126,
NBL0182,0.592010110006,1.26219380902,-1.49965874484,
AJH3517,0.18916495744,2.1824803332,-1.48840195844,
DDG1703,0.260273721918,1.88893255599,-1.46073593914,
BGR1991,0.440452303996,1.45641197618,-1.44932474712,
WSH1130,0.52751906215,1.30554164266,-1.41886118718,
TWK1773,0.312080891571,1.70308088421,-1.40150472551,
CCB0547,0.541213642038,1.26413535199,-1.37469917515,
TBB1547,0.586348041986,1.18316724655,-1.32790120787,
FCB0563,-1.34188826319,-4.4480691172,-1.3261866425,
AJV0176,0.0550062841496,3.21967899138,-1.32125574339,
BRM0843,-1.39414923669,-2.65033776059,-1.29568416517,
INL3041,0.216291275792,1.92861147609,-1.27178202341,
NBH3076,0.529470295211,1.20874186768,-1.24386771579,
CVB2703,0.944020881107,0.838437138108,-1.23926307422,
ACN2347,0.1735230965,2.09506477749,-1.23651991717,
BTV0644,0.050106973155,3.24537643802,-1.23620777059,
CSR3140,0.389562070493,1.42209612011,-1.22548492101,
TCB0550,0.457954813836,1.30044253384,-1.22316104456,
HLS2098,0.235478788915,1.81420634021,-1.2094671413,
SVM0770,0.0200281944616,4.10836700108,-1.19863281892,
AEM0554,0.493859940845,1.23073960403,-1.19699837885,
KCC2434,-1.51593151062,-1.5525669997,-1.1950030007,
IDC2568,0.486191049896,1.2380023326,-1.19054438097,
IMS2191,-1.25922747919,-2.90538343525,-1.19031272703,
SAP2173,-1.2606345766,-2.86731233943,-1.188965586,
KDC1487,0.859111284721,0.866997039373,-1.18536206466,
AJM2385,0.145005518705,2.21409791417,-1.18225152163,
CCF3529,0.069276455644,2.89400430925,-1.1822376882,
KSM1772,0.532599792733,1.16291204551,-1.17131266198,
CHU3211,0.298645910406,1.59017955675,-1.1661016344,
IHH2590,0.217271625667,1.84569555379,-1.15860156424,
GNW3891,0.386516749471,1.38003455604,-1.1499023987,
IEG2687,-1.20248653182,-3.04529906006,-1.14526972152,
AKC3739,-1.2313048592,-2.45614123423,-1.12570167619,
PKR1145,-1.32602279556,-1.88963830081,-1.12562566291,
ZER0085,0.332086380086,1.47719890882,-1.12267043011,
JLM3150,0.359924385451,1.414800387,-1.12140375417,
VEC1686,0.22497668669,1.78263358047,-1.11262079897,
EJB1263,0.843562027574,0.840661812572,-1.11173080523,
RSE2382,0.384997448033,1.35574496199,-1.10865792903,
TBM3829,-1.19387335547,-2.54218377275,-1.09992225415,
BXG1340,0.0507071314794,3.09867445333,-1.0733962632,
AGB3303,-1.10976044071,-3.23289211264,-1.06598787186,
WBS1592,-1.09897329021,-3.47974140448,-1.06510801207,
BLB1876,1.04290683802,0.702812283994,-1.06316417991,
BPL3202,0.275578162463,1.57853382113,-1.06038144645,
BBC3733,-1.14962380785,-2.49094982819,-1.05439902652,
MCQ1546,0.443797285293,1.21410956903,-1.05059882191,
DAT1981,-1.10634900386,-2.98314557416,-1.05033088927,
RMD0792,0.0639007993197,2.85329952721,-1.04445329662,
SSF3031,0.0917581066617,2.51056838707,-1.03796091353,
CRP3682,-1.04593656557,-4.75425747631,-1.03692588574,
CKC3072,0.261799942358,1.60059968481,-1.0356815075,
NMV2556,0.425112170753,1.23238524532,-1.03276740056,
FZB3046,0.206289787353,1.78203525075,-1.01947122631,
BJH3294,-1.03728350358,-3.80465958816,-1.01418654441,
WRF3534,0.0577670870769,2.91733353288,-1.01045689506,
SHP1418,0.433991029184,1.20122635181,-1.00867806659,
SJS1415,0.479683154899,1.13170196101,-1.00778057371,
TCG1262,0.722301467751,0.870416321788,-1.00248566215,
LWB2851,-1.09811305819,-2.31737402532,-0.989913794771,
VDH0766,-1.14187173523,-1.99297806327,-0.986247242952,
FCY1819,0.765247429607,0.823996535466,-0.979204586428,
MHA0667,0.39686932858,1.23897093134,-0.97314710038,
NSC0237,-1.00281584332,-3.4629183154,-0.971389426165,
ZHT3869,0.622017835543,0.936787626051,-0.96522923572,
TAM2031,-1.02769718717,-2.79619935617,-0.964964886237,
KMW0259,-1.27492693241,-1.41330178189,-0.964688119181,
KCL2310,-1.00822429567,-3.04210304143,-0.960097317437,
BWK0172,0.251265619663,1.57279742784,-0.95986312803,
BBV3875,0.593259645234,0.961809839292,-0.958961207706,
SJL3355,-0.967986578061,-3.93238990406,-0.949017156001,
AIB0553,0.3905170711,1.23238395312,-0.948720343605,
TTR0045,-0.956451075578,-4.61773755176,-0.947006013378,
TIJ1817,0.662972195219,0.883526595025,-0.941033993146,
CDA2295,-0.986912922858,-3.04101650146,-0.939752015757,
TKM2494,0.18335867933,1.80853519881,-0.935404924883,
CKB0169,0.391984017951,1.21621307759,-0.930720961998,
SBH3683,-0.933069706242,-4.74430408081,-0.924950959264,
EGP2104,-1.00162062371,-2.55482999543,-0.923789251206,
JEV3132,0.477606586234,1.07396755324,-0.920333276878,
ANB0938,0.0679904480864,2.67271422759,-0.91645792166,
CSB0827,0.111579976825,2.21031551448,-0.905872417384,
AKC1929,-0.91763096361,-4.15831065647,-0.903284770007,
DFH1681,0.211922201442,1.65872563865,-0.901223077205,
DLM2826,0.408509783892,1.16017970825,-0.89484337163,
HGD1664,-0.925362376942,-3.32261657594,-0.891995328356,
UCW2995,-0.897659137527,-4.93804041568,-0.891224149368,
CHF1005,0.592046311128,0.914371224827,-0.88523109903,
AAC0668,0.340215188492,1.2795938189,-0.882919358639,
CMH3077,0.38895582271,1.1796961222,-0.876467380327,
MJK0037,-0.874088770485,-5.12581686504,-0.868895492607,
ABK3081,0.215937852625,1.61375258248,-0.868419977841,
WEV2867,-0.962434904334,-2.31507496451,-0.867386007044,
BBH3779,-0.887376555718,-3.75971452101,-0.86670921113,
TKS1549,0.34937944493,1.24670886501,-0.866067849219,
OAP2825,0.420821437145,1.11602018166,-0.863812118008,
CJJ1491,0.622797296138,0.868576845168,-0.861650226904,
HZM3056,-0.894470335355,-3.29950586417,-0.861463130227,
CGC1132,0.209044716014,1.62837557895,-0.856161575406,
SVM0077,-0.866369144951,-4.42545351317,-0.855999761463,
ABM3776,-0.874387707131,-3.80752167727,-0.854973556758,
MRS1520,-0.899115301746,-2.94070636875,-0.851616479635,
GCL1782,-0.85990675828,-4.55919171551,-0.850903088502,
QGS3009,-0.875702393402,-3.49147667656,-0.849032119102,
ISS0949,-0.902118832099,-2.80093917972,-0.847312426667,
BEW1426,-0.887331008114,-3.05947997464,-0.845704461014,
SRM3245,-0.949392304272,-2.19800648392,-0.843986720015,
KRM3125,0.454216121979,1.0487806958,-0.842193405177,
EPH2834,0.403042842609,1.12260949179,-0.835452337601,
AKS0298,-0.860615875823,-3.52505848835,-0.835270665272,
UXC1495,0.597833527407,0.87347059795,-0.83410286938,
HIP0148,-0.837148866269,-5.15423504932,-0.832314418717,
CBC0952,-0.877920317698,-2.77661737691,-0.823270905529,
BOH1751,-0.921776148647,-2.23257488441,-0.822913893338,
CSW3811,-0.893082327638,-2.54213317096,-0.822798227767,
IRT2811,-0.893092026261,-2.4859008809,-0.818741648957,
FGS3275,-0.83692739333,-3.8012253757,-0.818227609858,
CCM3075,0.221026130559,1.54524814395,-0.815395248121,
CWR0043,-0.822416930413,-4.64531955713,-0.814516415597,
RBB3867,0.542396973274,0.91612733274,-0.813373910022,
GJS0160,-0.973291401733,-1.78113237963,-0.809343099864,
MBL2383,-1.06496413119,-1.40888990749,-0.804671503182,
HCR3675,-0.806899603704,-5.36748450271,-0.803134728362,
KAC2449,-0.861449520696,-2.57475029698,-0.795830463316,
IMS0862,-0.859560162022,-2.58187417835,-0.794549802104,
SWE3155,-0.815235343358,-3.53747167713,-0.791522776393,
SWA1824,-0.875877449931,-2.29822322466,-0.787906824296,
CKP0659,0.486018264563,0.961162705217,-0.784790640499,
MAC1404,0.360848687713,1.15242792898,-0.781551381116,
ANH3059,-0.809939502893,-3.34844339199,-0.781479031238,
JBB0847,-0.838804978541,-2.66416937785,-0.780376182192,
QYG1180,0.148701677429,1.8312229661,-0.779422095718,
WTG2109,-0.842990837077,-2.58441392054,-0.779395371746,
REC2555,0.228353249473,1.48405915985,-0.778870366497,
CAP2283,-0.818661277303,-3.01317127573,-0.778435856995,
VMN0743,-0.792951928005,-3.97300972799,-0.778031177859,
JDM0165,-0.811615053795,-3.17570416757,-0.777718207226,
XHR2377,-0.802561372876,-3.44290557373,-0.776902158155,
RHF0046,-0.782810720677,-4.64856423489,-0.775315041867,
LER3942,-1.04191991425,-1.36192227196,-0.775013499696,
ALH1872,0.812523499379,0.669101655085,-0.773914438208,
LRS2996,-0.779280417678,-4.73678719098,-0.772448647878,
ZDH2905,-1.10955529746,-1.18929216614,-0.77176596819,
PJF2579,-0.780223242286,-4.49876615026,-0.771545043998,
CWL0561,-0.778262319101,-4.36213942001,-0.768338635149,
DRF3306,-0.799847827022,-3.1904281434,-0.766930691789,
GSH1593,-0.787028613132,-3.47198243565,-0.76258712139,
OKH3777,-0.775455616429,-3.758609872,-0.757374992264,
CCD3168,-0.939127571873,-1.61034569629,-0.7514724851,
ACW0426,-0.806698382197,-2.67921144435,-0.751344964618,
ETM2542,-1.56546194596,-0.64261298373,-0.742159809885,
EZB3892,0.126541689773,1.92633292234,-0.742077436605,
FDH0299,-0.792392093445,-2.65033776059,-0.736427536638,
KQD0274,-0.775765466256,-2.94571061698,-0.734987592545,
ETG2821,-0.769893984302,-3.06729504312,-0.734057812117,
ZMH1543,0.442035463392,0.97823418623,-0.73367077387,
BHK2196,-0.777261871171,-2.87060056384,-0.733218416254,
KBG2061,-0.737579789868,-5.04576429775,-0.732832328747,
KKC2119,-0.76266603072,-3.21045611376,-0.731901448013,
HDC0789,-0.976844291593,-1.37853605885,-0.730731186645,
