user_id,JSS_Basic,JSS_Evn,JSS
KKC2119,49.0,0.0753951686274,94.3056367373,
CEB3714,58.0,0.371474019747,94.4545068547,
SAP3390,53.0,0.217697825498,94.4620152486,
CNE2161,57.0,0.341778735576,94.5186120722,
THB0987,84.0,0.874258761598,94.5622640258,
TJE1945,62.0,0.473426081134,94.6475829697,
LMH1987,63.0,0.497443805395,94.6610402601,
CBW2427,75.0,0.73622090175,94.7834323687,
KQW0164,62.0,0.468699275302,94.9406449313,
HAR3632,56.0,0.304218116242,94.9637854905,
NKC3652,56.0,0.303879355986,94.9827560648,
VWV1249,60.0,0.41648960612,95.0106236328,
CHB1062,73.0,0.698250296339,95.0277283672,
MDH0211,89.0,0.932112366555,95.0419993766,
KBP2753,49.0,0.0586409650633,95.1265927119,
HIA2415,80.0,0.810653428923,95.1477256861,
CWL0561,54.0,0.237455534434,95.1774011406,
DHK0367,94.0,0.98663561387,95.2562522962,
LKS1416,64.0,0.509741469405,95.3765459581,
RGB0901,57.0,0.326152591648,95.4093022761,
FRG1576,53.0,0.199752530035,95.4131159081,
BVC0009,95.0,0.995532721052,95.4243915001,
YNW2855,56.0,0.294195122307,95.5250731508,
TAD1414,64.0,0.507129766433,95.5436949483,
IEG3509,57.0,0.323284863948,95.572762755,
SHB3512,58.0,0.351010210478,95.6414077923,
MNW1827,55.0,0.26099788972,95.6451160654,
DMG1298,63.0,0.480342041394,95.7384513922,
SCP1116,61.0,0.427527951492,95.920794959,
GUC0473,62.0,0.452400465983,95.9511711091,
PSH3834,58.0,0.34566493397,95.9514338298,
BAW1019,64.0,0.499876602139,96.0078974631,
DJS1271,64.0,0.499478052788,96.0334046216,
NBD2469,59.0,0.371834950669,96.0617379105,
UMM3017,89.0,0.919297779648,96.1824976113,
RJA0402,92.0,0.954451504396,96.1904615955,
GEG2093,60.0,0.396352640583,96.218841565,
HGD1664,55.0,0.24722628076,96.4025545582,
APP1054,74.0,0.697215619194,96.4060441796,
WBS1592,55.0,0.247110587785,96.4089176718,
CAC1777,76.0,0.731386950219,96.4145917833,
KEO0131,92.0,0.951468939494,96.4648575666,
NQM0084,61.0,0.416714914876,96.5803901926,
RHL0268,65.0,0.51405175406,96.5866359861,
SRN2617,72.0,0.657949532051,96.6276336924,
PKR1145,60.0,0.38945413103,96.6327521382,
IWG0058,91.0,0.937822220798,96.6581779073,
MCK0435,94.0,0.971358284651,96.6923212428,
SCH3716,60.0,0.38718649342,96.7688103948,
JJE1552,66.0,0.533507245471,96.7885217989,
LTW1378,63.0,0.461477779002,96.9268999229,
GCD1189,53.0,0.170137087266,96.9827343749,
MJS1251,62.0,0.432701283541,97.1725204205,
FMN0013,97.0,0.998205125216,97.174102854,
ACS0128,96.0,0.987293169579,97.2198557205,
EPC3889,60.0,0.379552110505,97.2268733697,
NJM0440,94.0,0.965587228055,97.2348005628,
JDH0295,92.0,0.942821684729,97.260405005,
DCW2405,90.0,0.918571629999,97.3285533001,
SCH3858,82.0,0.812439262684,97.3799804599,
BLY1039,78.0,0.75099052031,97.4227394158,
EHD0024,92.0,0.940034572498,97.5168193302,
IJC1553,65.0,0.499392738903,97.5394719713,
GWC0137,91.0,0.927827610564,97.5676874386,
CBM0060,92.0,0.937822220798,97.7203556865,
EMO0159,62.0,0.42212469034,97.8282691989,
FQL3629,65.0,0.493886231945,97.8973949236,
RPW2445,62.0,0.418287399264,98.0661812457,
RAF1290,61.0,0.389268899965,98.2545971021,
LER3942,63.0,0.439826253126,98.2909460531,
LRS2996,75.0,0.689321637189,98.3008772108,
UAS2829,63.0,0.4389367596,98.3469841452,
GCS2218,60.0,0.3603332331,98.380006014,
THR3371,64.0,0.461615111024,98.4566328945,
SJD3032,83.0,0.812797550575,98.5378033023,
PSD1409,66.0,0.506727563371,98.5559808175,
PLM3935,62.0,0.409938805017,98.5837940889,
CSW3811,55.0,0.206578827395,98.6381644933,
AAV3669,67.0,0.527662911433,98.646584934,
KEW2795,59.0,0.327678112606,98.6669913562,
NNB3989,62.0,0.407365104128,98.7433635441,
AMD2728,72.0,0.628180313655,98.7710174168,
XHR2377,60.0,0.352983881516,98.820967109,
KMR0373,93.0,0.936952165135,98.8634486424,
AAM0138,94.0,0.947942401409,98.8934142675,
NMM1844,61.0,0.377367057334,98.9806095026,
KCL2310,52.0,0.0955065345262,99.0336602046,
JSH3019,92.0,0.922875308456,99.095471622,
VAC3966,65.0,0.474691017665,99.1450838518,
EAH2882,58.0,0.289978185996,99.1812652122,
UAH3940,63.0,0.425624592485,99.1856506734,
MFD2890,58.0,0.289051887165,99.2349905444,
WDD0499,62.0,0.398803065848,99.2742099174,
SJB0086,62.0,0.398675672095,99.2821083301,
CTM1961,58.0,0.287385202047,99.3316582813,
HET0359,96.0,0.963610421641,99.4933995225,
XBH0357,94.0,0.941180498667,99.5290331253,
SKS0339,68.0,0.536268936911,99.53371229,
TJD0106,58.0,0.283507692876,99.5565538132,
SLS0834,59.0,0.310700496029,99.6686707343,
AWB2282,52.0,0.082958811507,99.6861418016,
KSN3347,55.0,0.187513875611,99.6867368414,
DKE0797,59.0,0.310051927286,99.7069362901,
MQR1657,57.0,0.249186212635,99.7963858798,
IKP1047,76.0,0.686606464516,99.8179086968,
JDH1027,90.0,0.889524461385,99.9427984754,
MCW0674,60.0,0.333695435196,99.9782738882,
WJM3209,61.0,0.358501395772,100.131414858,
SBH3683,60.0,0.330747821749,100.155130695,
BYC3970,65.0,0.458971906471,100.166826079,
KJH0588,60.0,0.330421811348,100.174691319,
JIW2086,59.0,0.301884248378,100.188829346,
GDH2500,58.0,0.272498555498,100.195083781,
UDW0487,59.0,0.300678301176,100.259980231,
NGR2884,58.0,0.271196181469,100.270621475,
SWE3155,65.0,0.457044668801,100.292096528,
FZM0318,99.0,0.986818136828,100.305004454,
NHW0864,59.0,0.299866578823,100.307871849,
DRS0032,93.0,0.920277411504,100.41420073,
KGN0619,63.0,0.405684203242,100.441895196,
SHW3011,64.0,0.427799744877,100.620816328,
SKA0757,66.0,0.475102191158,100.643255384,
ELC1833,59.0,0.294055463726,100.65072764,
HHS3357,64.0,0.426908180141,100.677876471,
MMD2022,66.0,0.472623829573,100.806827248,
GCR2597,57.0,0.229044405527,100.944468885,
ACJ0014,97.0,0.959279640693,100.949874853,
WNR0661,59.0,0.288065116351,101.004158135,
ADS2428,80.0,0.736019601565,101.118431875,
TJM0328,95.0,0.935354406416,101.14133139,
LJH0866,60.0,0.314208178936,101.147509264,
JMR3367,65.0,0.443882815176,101.147617014,
MCT1067,63.0,0.394446373775,101.149878452,
NSE3944,65.0,0.442888747209,101.212231431,
RLH1548,69.0,0.531777052014,101.307383411,
XPW2833,65.0,0.440857882714,101.344237624,
EKB0825,60.0,0.310426337766,101.374419734,
KJB3654,61.0,0.337447103164,101.415726707,
SED0972,51.0,0.0104156928171,101.468799666,
NMC3998,65.0,0.438811446607,101.477255971,
MMJ0070,96.0,0.942719269863,101.498950093,
BRC1811,66.0,0.460258453613,101.622942062,
GEB3975,66.0,0.459264446588,101.688546525,
SDW0370,97.0,0.951228212828,101.730863356,
IIW0399,97.0,0.951046643094,101.74847562,
KAG2599,59.0,0.274231756127,101.820326388,
CRP3682,61.0,0.33007695617,101.865305674,
FZW2101,63.0,0.382300973026,101.915038699,
EMR3880,63.0,0.381048495123,101.993944807,
SVM0077,60.0,0.298953477226,102.062791366,
KST0924,62.0,0.352986698444,102.114824696,
LGS1812,67.0,0.475694893617,102.128442128,
SMS1114,65.0,0.428010705776,102.179304125,
KRH0589,60.0,0.296932906396,102.184025616,
MRE0567,58.0,0.237809818196,102.207030545,
ARK3198,63.0,0.37736375883,102.226083194,
NSC1939,67.0,0.474194070458,102.228997279,
WLR0707,61.0,0.32400237141,102.235855344,
NBF3844,91.0,0.875439148995,102.335037441,
CJT1106,67.0,0.471270128498,102.424901391,
JSH1070,64.0,0.395360601271,102.696921519,
XML3920,69.0,0.511483499507,102.707638534,
JTS2090,64.0,0.39452719293,102.750259652,
LBM0614,65.0,0.417610718455,102.8553033,
JZM1335,57.0,0.194180533026,102.931709618,
DTW1276,68.0,0.485539391609,102.983321371,
CSM2819,61.0,0.310559040086,103.055898555,
RPB0029,97.0,0.937295325289,103.082353447,
AVH2360,55.0,0.125550887393,103.094701193,
DLM1680,59.0,0.252540122028,103.1001328,
QGS1841,63.0,0.362200314664,103.181380176,
JLG2952,60.0,0.28015162624,103.190902426,
CAO3117,54.0,0.0882763260845,103.233078391,
MMB0185,62.0,0.33197608383,103.417482803,
NEC2446,64.0,0.383539846399,103.45344983,
BSS2956,60.0,0.275744341932,103.455339484,
QKP3927,68.0,0.47845633578,103.464969167,
RHG1647,58.0,0.216107402747,103.465770641,
YDE3069,64.0,0.383213676955,103.474324675,
IKA2925,62.0,0.329428997392,103.575402162,
JDH1550,69.0,0.498521832386,103.601993565,
MLW0296,98.0,0.94280430816,103.6051778,
ANH3059,64.0,0.380849354197,103.625641331,
WHW2777,66.0,0.428980388516,103.687294358,
CJH3136,63.0,0.35288371847,103.768325736,
RMP3510,63.0,0.352442512171,103.796121733,
SBK3515,63.0,0.35168891061,103.843598632,
GJM2800,62.0,0.324686117872,103.869460692,
CMW0437,101.0,0.971358284651,103.89281325,
JTM0878,71.0,0.536000536665,103.943961897,
BWJ0136,97.0,0.927827610564,104.000721775,
LNV0271,70.0,0.514239198384,104.003256113,
SWA1824,61.0,0.294311252527,104.047013596,
CNT0946,54.0,0.0722209079551,104.10007097,
GES2626,53.0,0.0349733023274,104.146414977,
LUG2205,64.0,0.372402180256,104.166260464,
RNB0519,70.0,0.510414413199,104.270991076,
CSR0612,66.0,0.41965942586,104.302477893,
ALS2596,59.0,0.231487276231,104.342250702,
OTD1228,61.0,0.28927898919,104.353981659,
PGF3491,88.0,0.81381038772,104.384685881,
DMB1429,64.0,0.368559571669,104.412187413,
AEH2020,70.0,0.50794766191,104.443663666,
FDH0299,71.0,0.528693227886,104.46278082,
ATH0720,67.0,0.440851556816,104.462945693,
HCR3675,71.0,0.526724816697,104.602538014,
YHH2785,66.0,0.414833627388,104.620980592,
LKS1010,67.0,0.438365410827,104.629517475,
TKP0210,98.0,0.932112366555,104.652988078,
MNP0290,99.0,0.942821684729,104.660653212,
LHH2148,68.0,0.460860017141,104.661518834,
LMJ1783,70.0,0.503736013907,104.738479026,
WDL0140,68.0,0.45808534737,104.850196379,
KIC2314,55.0,0.0928842430423,104.891366633,
RDB1693,60.0,0.250985930957,104.940844143,
OAS0991,63.0,0.334002378747,104.957850139,
YKM2435,81.0,0.704120804811,104.96621481,
CCL1770,83.0,0.735150471104,104.982510898,
MHS1125,69.0,0.478489187606,104.984246055,
BDR0510,69.0,0.477967070096,105.020272163,
ZNB3313,68.0,0.455280665466,105.040914748,
