FCM3926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DMR0336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
XAB0936,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
LCB2041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ZJB0552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AKP3573,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
JRA0522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RLS1738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CWK2870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BRH1107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TEF3555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GEH0420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VCV2521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LJR0253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RPH2326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FJO1828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JIG1936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
OAS0991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CRT2273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KGR2815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ACH1910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WDS2197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TJM0328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JJS2973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
UDW0487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SHB2106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PCT1234,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
KAV2926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ADS0763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SKG1731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ISJ1479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CAG2236,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
YKW3832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AVC2328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CSP2186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DBG0477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HPR2023,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
HAR3571,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
NJM0440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IBW1779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BVB1673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DDF2937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
NDH3827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NLS1866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MKM0647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DCR1531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BSB3083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SLM1119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KCO0269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HVS1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JRR0829,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
BMF2337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JRK2707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CEC1352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KDB0266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MKR2138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ALS3440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AZG2343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
RJS0846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BRG3267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
QNW0977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CNT0946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DMR2518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DSB0245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LBR1387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CKB3645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DHG0962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HMR0098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TLW2668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LLH3157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WNC0874,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
MNC0433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IWG0058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LBM3284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HZH0297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
UXC1495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
EHD1744,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
KMC2028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HWV1621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
EFC1153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CGT3148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JKC3349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RJW1440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ELB0033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RLP3268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WEC3721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CRJ3070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WRM0515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ZNG3404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NKV1451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GSB0666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FCK3307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RHD0787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MFL0355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SMO0458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GMF1213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JNR2260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AAH0721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ORB2880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BXG3763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BKF0427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CCW2381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CXB2183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MDP0161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JNP1240,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
ANM0564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MCS0512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DKD2409,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
SWR3808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CWA2549,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,
BDK0854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BBC3733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KHP1043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ANC1950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ISS0949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AEH0187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
MDD1920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DAM0096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RAI1483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
UKC1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SIS3576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
QJF3038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DTW1276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KAH2398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LPC2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
EWA1486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HSH0292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PCM0609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CKB0169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SJW3131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
EKC3706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VCV1353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HJW2646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BQV1308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LFR0075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CAO3117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IMP0960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DEN0236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HHK0652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DNH0308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FHA3387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MTC0855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FMN0013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DRB0202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DMW2128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
OKF2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TAW2664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CAM1323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JCR1536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HDL2297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SCG2695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SKB3336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CTP2225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
MBC0803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CHB1062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NBT3447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TGW2782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TEC3006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TWH1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SGV2780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TAN2642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
CGB3928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MBH3427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WNR0661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LMA3676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ESS3318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LFC2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JVS2308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DRM2927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GKG3414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JCF0800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
NMM1844,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
AFB0904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FGN0375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ESH2077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
THM1021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TGC1489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
XKR2059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BAO2928,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
MJH3822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JAW0551,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
JLM3847,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
SCH1013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JBD3707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SDW0370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PCA3344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HTC1750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CLG3616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RCH3740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WNR0091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JMG3365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FQG2974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IMM3253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TAH0933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ITK2781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IOR0152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VTK2978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KAC2449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JUH3378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KKD1980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DRJ0794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JXP3801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KVD2453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KSV2881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VQS3246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
XCG2316,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
JAS0353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
USD0600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FCS2824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
QCD0386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FMS3285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NRN1312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
UIM2818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BBH1056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KTC0474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ERO2454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TKC0514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NAR1527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JHP1799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WLC0115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BNS3233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SCM0778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NEC2446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ZLB1878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HMA1258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SUG0718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WDL0140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SBT2585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GKB1150,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
APM0190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JLR3930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FAJ3608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
GMB3703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MMR0700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
IAR1895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ORJ1401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WAL0050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KMR0373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KDR3234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DSF2557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MKW0157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SAB3860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VLM3572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CJC2371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FKH0804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SEM1862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
MGG0080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AJS3899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RMN1355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JCW1332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
TPS1568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ERG3905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KED1219,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PPP1295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ZKR1397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PMG0284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CET3786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
HMC0592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GBC0907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
VWV1249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FSP0703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LLB3769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DDG1703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KLH0276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
WLR0707,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
AAS0144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AHD2457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
NBF3844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
SCC1896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
DAD1785,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BJS0744,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
WBH1861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KIG1594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
RFJ2193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
EMO0159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ASM3925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
FKM1622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ALT1354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AVP3044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BDV2474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ARB3934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
GCL1782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
BNS3594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ZNB3313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AHB0648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AGF1810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
KFB2257,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EHB0942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
LCS3042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
ACR0748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
CLE3098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
KOM1306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
AJG0240,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
GSC0192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
JTS2090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
