JJB0700,0,1,0,1,0,2,10.0
AIS0405,0,1,1,0,0,2,12.0
HAH0760,0,1,1,0,0,2,12.0
AHD0848,0,1,0,0,0,1,8.0
LDM0587,0,1,0,0,0,1,8.0
AJN0607,1,1,1,0,0,3,28.0
BBS0039,0,1,1,0,0,2,12.0
EIS0041,1,1,1,0,0,3,28.0
MLG0475,0,1,0,1,0,2,10.0
HRD0635,1,1,1,1,0,4,30.0
EPW0434,0,1,1,0,0,2,12.0
JAM0382,0,1,1,0,0,2,12.0
NCK0295,1,1,0,0,0,2,24.0
LJT0817,1,1,1,0,0,3,28.0
CAM0102,0,1,1,1,0,3,14.0
SOG0411,0,1,1,0,0,2,12.0
KSH0569,0,1,1,0,0,2,12.0
BDI0533,1,1,1,0,0,3,28.0
PMJ0564,0,1,1,0,0,2,12.0
HGG0240,0,1,1,1,0,3,14.0
MGS0974,1,0,1,0,0,2,20.0
DHM0937,0,1,1,1,0,3,14.0
ENC0234,0,1,1,1,0,3,14.0
CEB0210,0,1,1,1,0,3,14.0
YJV0699,0,1,0,1,0,2,10.0
BMT0528,0,1,1,0,0,2,12.0
CJC0494,0,1,1,0,0,2,12.0
SOB0360,0,1,1,1,0,3,14.0
GCS0571,0,1,0,0,0,1,8.0
BJP0134,0,1,0,0,0,1,8.0
KBP0008,0,0,1,1,0,2,6.0
FLM0213,1,1,1,1,0,4,30.0
RRP0568,0,1,1,0,0,2,12.0
MCF0600,0,1,0,0,0,1,8.0
SAA0999,0,0,1,1,0,2,6.0
THR0873,0,1,1,1,0,3,14.0
KRM0541,0,1,1,1,0,3,14.0
KSP0966,0,1,0,0,0,1,8.0
LOF0311,0,1,1,0,0,2,12.0
MBR0724,0,1,0,1,0,2,10.0
FSC0601,0,1,1,0,0,2,12.0
MLP0668,0,1,1,0,0,2,12.0
CUD0795,1,1,1,0,0,3,28.0
AKR0057,0,1,1,1,0,3,14.0
GZC0735,0,1,1,0,0,2,12.0
HLH0512,0,1,1,0,0,2,12.0
NJB0243,0,1,1,1,0,3,14.0
GCS0518,1,1,1,0,0,3,28.0
NMC0486,0,1,1,0,0,2,12.0
KMB0922,0,1,1,1,0,3,14.0
CFM0767,0,1,1,0,0,2,12.0
HAD0246,0,1,1,1,0,3,14.0
ANP0555,0,1,1,1,0,3,14.0
LBF0214,0,1,1,1,0,3,14.0
DJB0159,0,0,1,1,0,2,6.0
BWP0202,0,0,1,1,0,2,6.0
FFC0891,0,1,1,0,0,2,12.0
AJR0932,0,1,1,1,0,3,14.0
BDV0168,0,1,1,0,0,2,12.0
CQH0730,0,1,1,0,0,2,12.0
JCR0289,1,1,0,0,0,2,24.0
AES0827,1,1,0,0,0,2,24.0
SLP0762,0,1,1,0,0,2,12.0
CLD0894,0,1,1,0,0,2,12.0
LCD0622,0,1,1,0,0,2,12.0
CMB0912,0,1,1,1,0,3,14.0
ZKS0899,1,1,1,0,0,3,28.0
JCV0245,0,1,1,1,0,3,14.0
AMH0794,1,1,1,0,0,3,28.0
FKB0163,1,0,1,1,0,3,22.0
AKC0924,1,1,1,1,0,4,30.0
ILR0304,0,1,0,0,0,1,8.0
AJF0370,0,1,1,1,0,3,14.0
OKC0107,0,1,1,0,0,2,12.0
OCS0865,0,1,1,1,0,3,14.0
UJC0737,0,1,1,0,0,2,12.0
MBW0809,1,1,1,0,0,3,28.0
MCF0327,1,1,1,0,0,3,28.0
SGS0268,1,1,1,1,0,4,30.0
BNG0237,1,1,1,1,0,4,30.0
OSH0655,0,1,1,1,0,3,14.0
CSB0080,0,1,1,1,0,3,14.0
ERH0449,0,1,0,1,0,2,10.0
EGK0893,1,1,1,0,0,3,28.0
MMB0488,0,1,1,0,0,2,12.0
AAM0658,1,1,1,1,0,4,30.0
ESA0642,0,1,1,1,0,3,14.0
CRK0916,0,1,1,1,0,3,14.0
BBH0810,0,1,1,0,0,2,12.0
JRF0835,1,1,0,0,0,2,24.0
SJC0333,0,1,1,0,0,2,12.0
HCS0003,0,0,1,1,0,2,6.0
EMB0531,0,1,1,0,0,2,12.0
JIM0095,0,1,1,1,0,3,14.0
KJS0618,0,1,1,0,0,2,12.0
EBC0390,0,1,1,0,0,2,12.0
WGS0516,0,1,1,0,0,2,12.0
NGF0157,0,0,1,0,0,1,4.0
KAT0489,1,1,1,0,0,3,28.0
CCH0685,1,1,1,0,0,3,28.0
DMM0623,0,1,1,0,0,2,12.0
SAH0599,0,1,0,0,0,1,8.0
CPG0322,0,1,1,0,0,2,12.0
OBH0499,0,1,1,0,0,2,12.0
SNS0129,0,0,0,0,0,0,0.0
PKB0429,1,1,1,0,0,3,28.0
NAH0503,0,1,1,0,0,2,12.0
FRB0023,0,0,1,1,0,2,6.0
AHG0634,1,1,1,1,0,4,30.0
CWB0065,0,0,1,1,0,2,6.0
ATP0662,0,1,1,1,0,3,14.0
DPM0423,1,1,1,0,0,3,28.0
WKF0012,1,0,1,0,0,2,20.0
JMB0308,0,1,1,0,0,2,12.0
AKF0709,0,1,0,1,0,2,10.0
JMH0543,0,1,1,1,0,3,14.0
CJF0802,1,1,1,0,0,3,28.0
IRM0931,1,1,1,1,0,4,30.0
FQA0854,1,1,1,1,0,4,30.0
CYA0506,0,1,1,0,0,2,12.0
GRC0145,1,0,1,1,0,3,22.0
BLS0678,0,1,1,0,0,2,12.0
HJB0742,0,1,1,0,0,2,12.0
KKS0119,0,0,1,1,0,2,6.0
RAB0589,0,1,0,0,0,1,8.0
DBB0384,1,1,1,0,0,3,28.0
TRK0914,0,1,1,1,0,3,14.0
BSA0431,1,1,1,0,0,3,28.0
RHL0992,0,0,1,0,0,1,4.0
CIM0926,0,1,1,1,0,3,14.0
CFG0959,0,1,0,0,0,1,8.0
VMJ0147,1,0,1,1,0,3,22.0
SAT0194,0,0,1,1,0,2,6.0
HBO0413,0,1,1,0,0,2,12.0
DZC0228,0,1,1,1,0,3,14.0
TEB0251,0,1,1,1,0,3,14.0
MNR0829,1,1,0,0,0,2,24.0
DOP0562,0,1,1,0,0,2,12.0
UAD0771,0,1,1,0,0,2,12.0
ALD0544,0,1,1,1,0,3,14.0
LCB0664,0,1,1,1,0,3,14.0
HCL0113,0,1,1,0,0,2,12.0
TSB0437,0,1,1,0,0,2,12.0
EZH0736,0,1,1,0,0,2,12.0
JCG0316,0,1,1,0,0,2,12.0
MSG0839,1,1,0,0,0,2,24.0
LJJ0905,0,1,1,0,0,2,12.0
HCM0267,0,1,1,0,0,2,12.0
MTB0620,1,1,1,0,0,3,28.0
CCH0182,1,1,1,0,0,3,28.0
CAM0681,1,1,1,0,0,3,28.0
LBH0942,0,1,1,1,0,3,14.0
CAB0388,0,1,1,0,0,2,12.0
WGR0833,0,1,0,0,0,1,8.0
MTT0901,1,1,1,0,0,3,28.0
GQF0659,0,1,1,1,0,3,14.0
CSP0197,0,0,1,1,0,2,6.0
OMM0944,0,1,0,0,0,1,8.0
IMP0530,0,1,1,0,0,2,12.0
ORB0473,0,1,0,1,0,2,10.0
JML0909,1,1,1,0,0,3,28.0
NDM0417,0,1,1,0,0,2,12.0
FRL0511,0,1,1,0,0,2,12.0
LAP0338,0,1,1,0,0,2,12.0
HCV0478,0,1,1,0,0,2,12.0
KJA0152,0,0,1,0,0,1,4.0
ECF0828,1,1,0,0,0,2,24.0
BVN0514,0,1,1,0,0,2,12.0
BSS0463,1,1,0,1,0,3,26.0
JJM0203,0,0,1,1,0,2,6.0
AIM0627,1,1,1,0,0,3,28.0
RAH0440,0,1,1,0,0,2,12.0
XHG0902,1,1,1,0,0,3,28.0
TDJ0998,0,0,1,1,0,2,6.0
JPA0667,1,1,1,0,0,3,28.0
EHR0096,0,1,1,1,0,3,14.0
SJW0451,1,1,0,1,0,3,26.0
CNB0900,1,1,1,0,0,3,28.0
EAH0466,1,1,0,1,0,3,26.0
CTA0020,0,0,1,0,0,1,4.0
SRS0231,1,1,1,1,0,4,30.0
HWH0646,0,1,1,1,0,3,14.0
HKB0418,0,1,1,0,0,2,12.0
CCM0855,0,1,1,1,0,3,14.0
SED0886,0,1,1,0,0,2,12.0
LBC0356,0,1,1,1,0,3,14.0
CKH0144,0,0,1,0,0,1,4.0
MBG0438,0,1,1,0,0,2,12.0
MVF0594,0,1,0,0,0,1,8.0
ATF0274,1,1,1,1,0,4,30.0
KTG0091,0,1,1,0,0,2,12.0
ACC0042,0,1,1,0,0,2,12.0
AKW0167,0,1,1,0,0,2,12.0
KPR0497,0,1,1,0,0,2,12.0
ABN0239,1,1,1,1,0,4,30.0
CKB0482,1,1,1,0,0,3,28.0
AMH0464,0,1,0,1,0,2,10.0
QCH0110,1,1,1,0,0,3,28.0
SGG0787,0,1,1,1,0,3,14.0
SIJ0661,0,1,1,0,0,2,12.0
BTW0005,0,0,1,1,0,2,6.0
RLB0719,0,1,0,1,0,2,10.0
WDO0870,0,1,1,1,0,3,14.0
KCB0815,0,1,1,0,0,2,12.0
VCY0751,0,1,1,0,0,2,12.0
BAJ0654,0,1,1,1,0,3,14.0
MKL0941,0,1,1,1,0,3,14.0
EGD0409,0,1,1,0,0,2,12.0
DBS0235,0,1,1,1,0,3,14.0
JJH0613,0,1,1,0,0,2,12.0
UFK0208,0,1,1,1,0,3,14.0
BLB0114,1,1,1,0,0,3,28.0
CKD0680,1,1,1,0,0,3,28.0
MKG0711,0,1,0,1,0,2,10.0
EDA0684,1,1,1,0,0,3,28.0
IIL0513,0,1,1,0,0,2,12.0
TSM0363,0,1,1,1,0,3,14.0
PBP0002,0,0,1,1,0,2,6.0
LHB0606,0,1,1,0,0,2,12.0
GTD0898,0,1,1,0,0,2,12.0
CJH0702,0,1,0,1,0,2,10.0
DMK0257,0,1,1,0,0,2,12.0
WIQ0567,0,1,1,0,0,2,12.0
PTH0830,1,1,0,0,0,2,24.0
NCO0666,0,1,1,0,0,2,12.0
MHG0733,1,1,1,0,0,3,28.0
RAW0915,1,1,1,1,0,4,30.0
HAM0985,0,0,1,1,0,2,6.0
SAB0781,1,1,1,0,0,3,28.0
IBM0671,1,1,1,0,0,3,28.0
YDN0198,1,0,1,0,0,2,20.0
GAF0060,0,1,1,1,0,3,14.0
AMM0014,0,0,1,0,0,1,4.0
AMV0036,1,1,1,1,0,4,30.0
MOP0763,0,1,1,0,0,2,12.0
CBG0490,0,1,1,0,0,2,12.0
CNE0352,0,1,1,1,0,3,14.0
GQP0743,1,1,1,0,0,3,28.0
PTH0552,0,1,1,1,0,3,14.0
GLR0975,1,0,1,0,0,2,20.0
GTD0219,0,1,1,0,0,2,12.0
BKW0374,1,1,1,1,0,4,30.0
CAH0936,1,1,1,1,0,4,30.0
AIP0982,0,0,1,1,0,2,6.0
KRV0372,0,1,1,1,0,3,14.0
IAT0263,0,1,1,0,0,2,12.0
JBD0616,0,1,1,0,0,2,12.0
RUM0880,1,1,1,1,0,4,30.0
DGM0754,0,1,1,0,0,2,12.0
SMY0792,1,1,1,0,0,3,28.0
HOB0994,0,0,1,0,0,1,4.0
DGN0480,0,1,1,0,0,2,12.0
KJJ0293,0,1,0,0,0,1,8.0
JXH0493,0,1,1,0,0,2,12.0
PGH0184,1,1,1,0,0,3,28.0
JPW0741,0,1,1,0,0,2,12.0
NMG0766,0,1,1,0,0,2,12.0
HMW0713,1,1,0,1,0,3,26.0
MAH0864,1,1,1,1,0,4,30.0
QNF0205,0,0,1,1,0,2,6.0
KKW0879,1,1,1,1,0,4,30.0
TEM0093,0,1,1,0,0,2,12.0
RVF0201,1,0,1,1,0,3,22.0
TMA0069,0,1,1,1,0,3,14.0
VFM0814,1,1,1,0,0,3,28.0
SBN0866,1,1,1,1,0,4,30.0
ZJE0857,1,1,1,1,0,4,30.0
HPM0986,1,0,1,1,0,3,22.0
CJP0952,0,1,0,0,0,1,8.0
DRR0162,1,0,1,1,0,3,22.0
ESR0693,0,1,1,0,0,2,12.0
CWR0502,1,1,1,0,0,3,28.0
SLB0049,0,0,1,1,0,2,6.0
IDO0176,1,1,1,0,0,3,28.0
AGB0186,0,1,1,0,0,2,12.0
RJB0088,1,1,1,0,0,3,28.0
OCB0805,1,1,1,0,0,3,28.0
ETR0428,0,1,1,0,0,2,12.0
IKP0472,0,1,0,1,0,2,10.0
LHB0967,1,1,0,0,0,2,24.0
CCM0467,0,1,0,1,0,2,10.0
GKO0078,0,1,1,1,0,3,14.0
GNS0178,0,1,1,0,0,2,12.0
SSS0345,0,1,1,0,0,2,12.0
LOM0086,0,1,1,0,0,2,12.0
SSR0278,1,1,1,0,0,3,28.0
ALH0402,1,1,1,0,0,3,28.0
AKK0329,1,1,1,0,0,3,28.0
EWH0191,0,0,1,0,0,1,4.0
TVS0050,0,0,1,1,0,2,6.0
TUC0632,0,1,1,1,0,3,14.0
SKG0759,0,1,1,0,0,2,12.0
IMG0320,0,1,1,0,0,2,12.0
BBG0325,0,1,1,0,0,2,12.0
CTW0500,0,1,1,0,0,2,12.0
SBN0495,0,1,1,0,0,2,12.0
ELH0960,1,1,0,0,0,2,24.0
BMS0877,0,1,1,1,0,3,14.0
TSG0906,0,1,1,0,0,2,12.0
RKD0604,0,1,1,0,0,2,12.0
JMK0099,1,1,1,1,0,4,30.0
MKP0861,1,1,1,1,0,4,30.0
HIW0536,1,1,1,0,0,3,28.0
CTR0697,0,1,0,1,0,2,10.0
BHC0665,0,1,1,0,0,2,12.0
DCH0843,0,1,0,0,0,1,8.0
WIF0691,1,1,1,0,0,3,28.0
HWM0342,1,1,1,0,0,3,28.0
MNC0717,0,1,0,1,0,2,10.0
ARB0881,0,1,1,0,0,2,12.0
AHC0142,0,0,1,0,0,1,4.0
ZFM0468,0,1,0,1,0,2,10.0
DIW0118,0,0,0,1,0,1,2.0
USH0199,1,0,1,0,0,2,20.0
MAD0753,1,1,1,0,0,3,28.0
KDS0349,0,1,1,0,0,2,12.0
LJB0826,0,1,0,0,0,1,8.0
FKK0055,0,0,1,0,0,1,4.0
TAP0551,0,1,1,1,0,3,14.0
FPC0954,0,1,0,0,0,1,8.0
GBM0603,0,1,1,0,0,2,12.0
CXC0336,0,1,1,0,0,2,12.0
HMM0108,1,1,1,0,0,3,28.0
FDE0117,1,0,1,1,0,3,22.0
FUM0015,0,0,1,0,0,1,4.0
NAB0801,1,1,1,0,0,3,28.0
GJT0386,0,1,1,0,0,2,12.0
KAC0124,0,0,1,1,0,2,6.0
RGH0728,0,1,1,0,0,2,12.0
CCR0863,0,1,1,1,0,3,14.0
TTD1000,1,0,1,1,0,3,22.0
OKB0439,1,1,1,0,0,3,28.0
XAA0104,0,1,1,1,0,3,14.0
RFP0380,0,1,1,0,0,2,12.0
JTS0389,0,1,1,0,0,2,12.0
CMS0454,0,1,0,1,0,2,10.0
JKB0126,0,0,1,1,0,2,6.0
LAM0911,1,1,1,0,0,3,28.0
GCC0744,0,1,1,0,0,2,12.0
CLH0703,1,1,0,1,0,3,26.0
KMW0545,0,1,1,1,0,3,14.0
PSF0133,0,1,0,0,0,1,8.0
NHH0185,0,1,1,0,0,2,12.0
NCE0097,0,1,1,1,0,3,14.0
CCL0068,0,1,1,1,0,3,14.0
AJC0840,0,1,0,0,0,1,8.0
GCC0945,0,1,0,0,0,1,8.0
NAB0903,0,1,1,0,0,2,12.0
AOS0987,0,0,1,1,0,2,6.0
JAD0609,0,1,1,0,0,2,12.0
AMW0392,1,1,1,0,0,3,28.0
FIR0920,0,1,1,1,0,3,14.0
RNP0211,0,1,1,1,0,3,14.0
RHY0079,0,1,1,1,0,3,14.0
CLS0296,0,1,0,0,0,1,8.0
JSA0775,0,1,1,0,0,2,12.0
RDM0115,0,0,1,1,0,2,6.0
JKM0303,0,1,0,0,0,1,8.0
IJM0139,0,1,0,0,0,1,8.0
SVL0940,0,1,1,1,0,3,14.0
LDG0459,0,1,0,1,0,2,10.0
ROB0272,0,1,1,1,0,3,14.0
LNS0989,1,0,1,1,0,3,22.0
CNM0800,0,1,1,0,0,2,12.0
HGN0287,0,1,1,0,0,2,12.0
KMS0657,0,1,1,1,0,3,14.0
BMG0917,0,1,1,1,0,3,14.0
HVB0037,1,1,1,1,0,4,30.0
PNH0761,0,1,1,0,0,2,12.0
JLW0053,0,1,1,0,0,2,12.0
JNA0559,0,1,1,0,0,2,12.0
OYM0026,0,0,1,1,0,2,6.0
NIH0969,0,1,0,0,0,1,8.0
RCC0617,0,1,1,0,0,2,12.0
GJD0298,1,1,0,0,0,2,24.0
MLL0598,0,1,0,0,0,1,8.0
DSM0591,0,1,0,0,0,1,8.0
BTL0226,1,1,1,1,0,4,30.0
SBN0971,1,1,0,0,0,2,24.0
CCW0524,0,1,1,0,0,2,12.0
IWM0816,1,1,1,0,0,3,28.0
JOL0024,0,0,1,1,0,2,6.0
ENL0100,0,1,1,1,0,3,14.0
TIW0299,0,1,0,0,0,1,8.0
ZSK0258,1,1,1,0,0,3,28.0
CGF0337,0,1,1,0,0,2,12.0
EHB0420,1,1,1,0,0,3,28.0
RGN0408,0,1,1,0,0,2,12.0
FHO0630,0,1,1,0,0,2,12.0
JKJ0698,0,1,0,1,0,2,10.0
SCF0608,0,1,1,0,0,2,12.0
BVC0790,0,1,1,0,0,2,12.0
NRF0137,0,1,0,0,0,1,8.0
HDD0789,0,1,1,1,0,3,14.0
IEB0153,0,0,1,0,0,1,4.0
ICH0294,1,1,0,0,0,2,24.0
ZSL0305,0,1,0,0,0,1,8.0
AJP0723,0,1,0,1,0,2,10.0
GDF0704,0,1,0,1,0,2,10.0
TJD0996,0,0,1,1,0,2,6.0
OMS0101,0,1,1,1,0,3,14.0
BCM0653,0,1,1,1,0,3,14.0
BDB0453,1,1,0,1,0,3,26.0
NCK0421,1,1,1,0,0,3,28.0
LPH0572,0,1,0,0,0,1,8.0
MFV0897,0,1,1,0,0,2,12.0
MAH0149,0,0,1,0,0,1,4.0
ECR0822,0,1,0,0,0,1,8.0
POB0343,0,1,1,0,0,2,12.0
IRT0491,0,1,1,0,0,2,12.0
HKI0171,0,1,1,0,0,2,12.0
DIB0285,0,1,1,0,0,2,12.0
IAR0694,0,1,1,0,0,2,12.0
CMM0487,1,1,1,0,0,3,28.0
LCC0819,0,1,1,0,0,2,12.0
AGB0643,1,1,1,1,0,4,30.0
PID0426,1,1,1,0,0,3,28.0
HLM0933,0,1,1,1,0,3,14.0
KRL0062,0,0,1,1,0,2,6.0
MPM0220,0,1,1,0,0,2,12.0
JDB0169,0,1,1,0,0,2,12.0
AAS0442,0,1,1,0,0,2,12.0
ZJS0269,1,1,1,1,0,4,30.0
CJM0521,0,1,1,0,0,2,12.0
MDH0580,0,1,0,0,0,1,8.0
JRS0362,1,1,1,1,0,4,30.0
WXH0872,0,1,1,1,0,3,14.0
MHA0798,0,1,1,0,0,2,12.0
JZD0888,0,1,1,0,0,2,12.0
HDD0806,0,1,1,0,0,2,12.0
BSB0990,0,0,1,1,0,2,6.0
ALC0788,0,1,0,0,0,1,8.0
JCR0921,0,1,1,1,0,3,14.0
RRA0938,1,1,1,1,0,4,30.0
SHW0578,0,1,0,0,0,1,8.0
GCL0016,0,0,1,0,0,1,4.0
GOK0238,0,1,1,1,0,3,14.0
BCB0679,1,1,1,0,0,3,28.0
IHK0841,0,1,0,0,0,1,8.0
SAP0867,0,1,1,1,0,3,14.0
ALD0529,0,1,1,0,0,2,12.0
KRG0158,1,0,1,1,0,3,22.0
TJB0302,1,1,0,0,0,2,24.0
ILC0838,0,1,0,0,0,1,8.0
RIH0777,0,1,1,0,0,2,12.0
HCW0419,0,1,1,0,0,2,12.0
DAL0673,1,1,1,0,0,3,28.0
RMS0266,0,1,1,0,0,2,12.0
KDT0346,0,1,1,0,0,2,12.0
KAL0395,0,1,1,0,0,2,12.0
ARD0509,0,1,1,0,0,2,12.0
BTL0722,0,1,0,1,0,2,10.0
WPE0538,0,1,0,0,0,1,8.0
CLF0852,1,1,1,1,0,4,30.0
HJA0018,1,0,1,0,0,2,20.0
MIM0712,0,1,0,1,0,2,10.0
CEJ0109,0,1,1,0,0,2,12.0
JCW0858,0,1,1,1,0,3,14.0
DFR0218,0,1,1,0,0,2,12.0
BAL0044,0,1,1,0,0,2,12.0
ASS0206,0,1,1,1,0,3,14.0
IUB0565,0,1,1,0,0,2,12.0
ASG0048,0,0,1,1,0,2,6.0
TET0621,1,1,1,0,0,3,28.0
ARA0252,0,1,1,1,0,3,14.0
AMR0318,1,1,1,0,0,3,28.0
WTF0387,0,1,1,0,0,2,12.0
AJL0462,0,1,0,1,0,2,10.0
SDF0017,0,0,1,0,0,1,4.0
RDM0150,0,0,1,0,0,1,4.0
HKF0831,1,1,0,0,0,2,24.0
DGF0443,0,1,1,0,0,2,12.0
CAB0614,0,1,1,0,0,2,12.0
DBG0261,1,1,1,0,0,3,28.0
ZDW0859,0,1,1,1,0,3,14.0
UCH0519,1,1,1,0,0,3,28.0
CAC0889,1,1,1,0,0,3,28.0
EHD0584,1,1,0,0,0,2,24.0
OLB0749,0,1,1,0,0,2,12.0
BWH0813,0,1,1,0,0,2,12.0
DMG0358,0,1,1,1,0,3,14.0
MAE0331,0,1,1,0,0,2,12.0
AMD0077,0,1,1,1,0,3,14.0
XLB0710,1,1,0,1,0,3,26.0
DAG0558,0,1,1,0,0,2,12.0
WLV0566,0,1,1,0,0,2,12.0
EHB0824,0,1,0,0,0,1,8.0
FBW0747,1,1,1,0,0,3,28.0
SNC0187,1,1,1,0,0,3,28.0
IBB0359,0,1,1,1,0,3,14.0
RAM0447,0,1,0,1,0,2,10.0
AJD0074,0,0,1,1,0,2,6.0
MSH0040,0,1,1,0,0,2,12.0
QJR0688,0,1,1,0,0,2,12.0
HTF0641,0,1,1,1,0,3,14.0
RDT0424,1,1,1,0,0,3,28.0
XRS0633,1,1,1,1,0,4,30.0
RLG0856,1,1,1,1,0,4,30.0
MLD0755,0,1,1,0,0,2,12.0
MOS0047,1,1,1,0,0,3,28.0
ETR0177,0,0,1,0,0,1,4.0
RYB0718,0,1,0,1,0,2,10.0
AAE0190,1,0,1,0,0,2,20.0
NAF0033,1,1,1,1,0,4,30.0
DVM0265,0,1,1,0,0,2,12.0
JFC0757,0,1,1,0,0,2,12.0
AOB0019,0,0,1,0,0,1,4.0
AIP0394,0,1,1,0,0,2,12.0
JJB0127,0,0,1,1,0,2,6.0
MCS0035,0,1,1,1,0,3,14.0
ABC0253,0,1,1,0,0,2,12.0
TQS0212,1,1,1,1,0,4,30.0
RSM0277,1,1,1,1,0,4,30.0
JER0404,0,1,1,0,0,2,12.0
CIG0052,0,0,1,0,0,1,4.0
IIW0249,1,1,1,1,0,4,30.0
HVF0067,0,1,1,1,0,3,14.0
HWW0436,0,1,1,0,0,2,12.0
PEV0323,0,1,1,0,0,2,12.0
PGO0433,0,1,1,0,0,2,12.0
MVB0515,0,1,1,0,0,2,12.0
TJG0582,0,1,0,0,0,1,8.0
SRH0155,0,0,1,0,0,1,4.0
IJM0444,1,1,1,0,0,3,28.0
CIM0271,0,1,1,1,0,3,14.0
CSL0949,0,1,0,0,0,1,8.0
AAN0823,0,1,0,0,0,1,8.0
JGT0221,1,1,1,0,0,3,28.0
AKH0758,1,1,1,0,0,3,28.0
HSG0818,0,1,1,0,0,2,12.0
MIL0255,0,1,1,0,0,2,12.0
JGM0934,0,1,1,1,0,3,14.0
KCO0122,0,0,1,0,0,1,4.0
SGB0140,1,1,0,0,0,2,24.0
NAF0326,0,1,1,0,0,2,12.0
IUY0279,0,1,1,0,0,2,12.0
EIM0156,0,0,1,0,0,1,4.0
ABH0663,0,1,0,0,0,1,8.0
EZT0640,0,1,1,1,0,3,14.0
BAK0964,0,1,0,0,0,1,8.0
JCC0225,1,1,1,0,0,3,28.0
EMW0105,0,1,1,0,0,2,12.0
KLH0596,0,1,0,0,0,1,8.0
SJF0094,0,1,1,0,0,2,12.0
CSJ0340,1,1,1,0,0,3,28.0
RMW0542,0,1,1,1,0,3,14.0
JHP0583,0,1,0,0,0,1,8.0
HSD0457,0,1,0,1,0,2,10.0
YWW0660,0,1,1,1,0,3,14.0
PGC0066,1,1,1,1,0,4,30.0
MSO0222,0,1,1,0,0,2,12.0
WDV0573,0,1,0,0,0,1,8.0
QRM0739,0,1,1,0,0,2,12.0
ASS0517,1,1,1,0,0,3,28.0
LUR0896,0,1,1,0,0,2,12.0
ESH0283,0,1,1,0,0,2,12.0
WBC0192,1,0,1,0,0,2,20.0
PLH0715,1,1,0,1,0,3,26.0
