user_id,JSS_Basic,JSS_Evn,JSS
ISS0949,53.0,-176.976765715,53.0,
FRG1576,53.0,-191.675754026,53.0,
BBH3587,53.0,-154.284427804,53.0,
ECB1683,53.0,-164.116949092,53.0,
AFH1757,53.0,-181.963668461,53.0,
CSB2910,53.0,-180.392028172,53.0,
APD0381,53.0,-170.244480969,53.0,
GES2626,53.0,-174.584178471,53.0,
GCD1189,53.0,-182.719952883,53.0,
SAP3390,53.0,-173.173972353,53.0,
JIM2988,53.0,-180.341781505,53.0,
JOA0305,53.0,-179.850521905,53.0,
LWB2851,53.0,-180.209776707,53.0,
CNT0946,54.0,-157.81856085,54.0,
CAO3117,54.0,-186.316972019,54.0,
DAT1981,54.0,-191.34045589,54.0,
DSM1286,54.0,-180.99745561,54.0,
ABM3776,54.0,-181.678723116,54.0,
KPS3882,54.0,-167.818504013,54.0,
CWL0561,54.0,-197.376348363,54.0,
ASS0280,54.0,-163.174219628,54.0,
VFM3223,54.0,-182.496037252,54.0,
LIG2813,54.0,-182.942373317,54.0,
HDC0789,54.0,-183.165512808,54.0,
WXM3698,54.0,-190.280732639,54.0,
HZM3056,54.0,-188.72768235,54.0,
WNR0091,55.0,-101.244481697,55.0,
MTM1434,55.0,-160.898597826,55.0,
WBS1592,55.0,-182.89806063,55.0,
DRF3306,55.0,-183.253078571,55.0,
MNW1827,55.0,-189.262515739,55.0,
OXS0363,55.0,-92.1025,55.0,
CSW3811,55.0,-188.321937899,55.0,
KIC2314,55.0,-166.635369783,55.0,
HGD1664,55.0,-181.926677579,55.0,
MNB3094,55.0,-179.556188363,55.0,
KSN3347,55.0,-174.17586401,55.0,
TAM2031,55.0,-183.637840791,55.0,
ESH1283,55.0,-180.800377349,55.0,
CJS1986,55.0,-190.912752664,55.0,
ACH1405,55.0,-171.528771058,55.0,
IRT2811,55.0,-181.634258063,55.0,
AVH2360,55.0,-160.45105921,55.0,
CGB3928,56.0,-175.291605552,56.0,
AHD2457,56.0,-184.710590633,56.0,
AYP3586,56.0,-154.403473259,56.0,
RBB0585,56.0,-176.170661007,56.0,
ETG2821,56.0,-183.738773317,56.0,
LGL0649,56.0,-159.939235795,56.0,
MAH0438,56.0,-83.2767,56.0,
HAR3632,56.0,-184.209044504,56.0,
KCM1858,56.0,-178.336004277,56.0,
NKC3652,56.0,-184.235485182,56.0,
KPO3619,56.0,-193.991825157,56.0,
CCT2165,56.0,-165.42416662,56.0,
TDV1034,56.0,-176.51159227,56.0,
RJB1424,56.0,-191.402046914,56.0,
YNW2855,56.0,-179.575844504,56.0,
DWC2994,56.0,-197.19317027,56.0,
BBH3779,56.0,-181.532576449,56.0,
IMP0960,57.0,-176.772121647,57.0,
ASM3925,57.0,-158.17200652,57.0,
RGB0901,57.0,-167.217135238,57.0,
ENR1304,57.0,-183.22485503,57.0,
CNE2161,57.0,-165.35536662,57.0,
IEG3509,57.0,-164.412000532,57.0,
ASG0072,57.0,-183.291516239,57.0,
PMT2264,57.0,-172.998676449,57.0,
RVV0317,57.0,-118.90284,57.0,
BUS2399,57.0,-194.786868571,57.0,
ZLG3090,57.0,-179.351459474,57.0,
DSB2734,57.0,-150.849365568,57.0,
LAR0625,57.0,-176.608005128,57.0,
JZM1335,57.0,-159.766793561,57.0,
ABH2671,57.0,-173.501399521,57.0,
RGP0451,57.0,-195.567268461,57.0,
GCR2597,57.0,-167.723036242,57.0,
SKP3263,57.0,-167.725508571,57.0,
MQR1657,57.0,-181.808318257,57.0,
ISH0051,58.0,-17.5708,57.9999986432,
HMR0098,58.0,-165.499366943,58.0,
ISR0021,58.0,-118.495666667,58.0,
TJD0106,58.0,-177.036419474,58.0,
PSH3834,58.0,-170.241295503,58.0,
NEB0371,58.0,-120.87585,58.0,
AJB1380,58.0,-175.451662704,58.0,
BRM0843,58.0,-181.638446466,58.0,
AKC1929,58.0,-188.79653226,58.0,
DGH3295,58.0,-191.527779799,58.0,
MFD2890,58.0,-186.642521647,58.0,
NGR2884,58.0,-186.577647071,58.0,
HJR3540,58.0,-162.875152883,58.0,
GDH2500,58.0,-171.20398808,58.0,
CTM1961,58.0,-165.665579569,58.0,
RHG1647,58.0,-181.732779274,58.0,
HLO2756,58.0,-175.553821697,58.0,
CEB3714,58.0,-174.637389783,58.0,
SHB3512,58.0,-164.986018713,58.0,
ACW0426,58.0,-188.241196915,58.0,
GMM0224,58.0,-125.938271795,58.0,
LAH3026,58.0,-158.382987142,58.0,
EAH2882,58.0,-186.592779274,58.0,
MRE0567,58.0,-197.329928363,58.0,
CHY0083,58.0,-158.833098462,58.0,
UDW0487,59.0,-191.632297882,59.0,
WNC0874,59.0,-172.72492015,59.0,
QJF3038,59.0,-159.584865604,59.0,
WNR0661,59.0,-170.982392808,59.0,
SAS1098,59.0,-184.414099068,59.0,
CSP3434,59.0,-195.871796449,59.0,
SLS0834,59.0,-162.409571352,59.0,
KAD0884,59.0,-172.735667519,59.0,
TZM0239,59.0,-186.820316239,59.0,
VAS3984,59.0,-177.255152722,59.0,
ALS2596,59.0,-167.652936242,59.0,
DKE0797,59.0,-161.806837252,59.0,
NHW0864,59.0,-179.321101905,59.0,
MCN0985,59.0,-188.386737899,59.0,
JAC2001,59.0,-168.144313955,59.0,
LRL1316,59.0,-183.866188363,59.0,
KAG2599,59.0,-166.760447654,59.0,
SIP2293,59.0,-188.946246096,59.0,
KEW2795,59.0,-183.477464843,59.0,
NBD2469,59.0,-165.807231795,59.0,
DTT1716,59.0,-194.251592725,59.0,
ELC1833,59.0,-189.381034888,59.0,
CBJ0683,59.0,-182.153926858,59.0,
DLM1680,59.0,-164.033680126,59.0,
AIA2005,59.0,-168.107165568,59.0,
JIW2086,59.0,-182.44612425,59.0,
OLH3452,59.0,-181.461768963,59.0,
HCB1383,59.0,-174.033962704,59.0,
GJS0160,59.0,-176.696334017,59.0,
KMC2028,60.0,-183.215136029,60.0,
VQS3246,60.0,-186.288572019,60.0,
VWV1249,60.0,-162.889776143,60.0,
NHM1805,60.0,-184.378355516,60.0,
GEG2093,60.0,-163.91332425,60.0,
VRJ0636,60.0,-185.568618462,60.0,
WTG2109,60.0,-188.849526858,60.0,
GCS2218,60.0,-167.939971498,60.0,
VPS3185,60.0,-182.396946213,60.0,
EKB0825,60.0,-162.975667904,60.0,
PKR1145,60.0,-183.110759957,60.0,
XHR2377,60.0,-184.224520684,60.0,
EPC3889,60.0,-168.008963588,60.0,
MJK0037,60.0,-195.437182747,60.0,
FPV3755,60.0,-180.132691997,60.0,
KRH0589,60.0,-175.679523076,60.0,
JBB0847,60.0,-181.700993835,60.0,
LNM1879,60.0,-172.044075245,60.0,
KJH0588,60.0,-176.312226524,60.0,
SCH3716,60.0,-174.906729783,60.0,
MCS3301,60.0,-183.203868571,60.0,
SVM0077,60.0,-191.741315273,60.0,
MCW3493,60.0,-183.782648681,60.0,
MKJ1574,60.0,-191.718968571,60.0,
BHM0430,60.0,-101.348333333,60.0,
YKW1763,60.0,-164.429785604,60.0,
UMB0055,60.0,-86.7580816967,60.0,
SBH3683,60.0,-191.048759758,60.0,
DIW1749,60.0,-181.207411318,60.0,
MCW0674,60.0,-155.832143919,60.0,
BSS2956,60.0,-198.000704698,60.0,
JLG2952,60.0,-197.850189444,60.0,
DBT0141,60.0,-171.52218986,60.0,
RDB1693,60.0,-164.050997368,60.0,
LJH0866,60.0,-179.908735238,60.0,
HSH0292,61.0,-109.848085714,61.0,
NMM1844,61.0,-182.867579569,61.0,
KLH0276,61.0,-188.529541697,61.0,
WLR0707,61.0,-184.167929973,61.0,
GCL1782,61.0,-194.292916982,61.0,
KJB3654,61.0,-184.929864843,61.0,
JAB2131,61.0,-192.774313955,61.0,
NKG2706,61.0,-176.90101806,61.0,
KLL3118,61.0,-186.34753331,61.0,
OTD1228,61.0,-193.322582906,61.0,
LKH2512,61.0,-190.858308363,61.0,
WJM3209,61.0,-168.893868363,61.0,
HBS0255,61.0,-153.40792432,61.0,
MRH2516,61.0,-178.469023632,61.0,
FKJ1521,61.0,-181.516343117,61.0,
RAF1290,61.0,-180.982125175,61.0,
CSM2819,61.0,-181.481891961,61.0,
JSN0214,61.0,-127.276733333,61.0,
JIP3170,61.0,-182.407746213,61.0,
SCP1116,61.0,-165.472280491,61.0,
UCS3454,61.0,-181.250243539,61.0,
KBO2485,61.0,-154.756881697,61.0,
NQM0084,61.0,-158.751365128,61.0,
SWA1824,61.0,-189.411043399,61.0,
CRP3682,61.0,-191.080875012,61.0,
AAB0398,62.0,-27.6384,61.9999999999,
IKA2925,62.0,-180.437221505,62.0,
EMO0159,62.0,-168.642778462,62.0,
ANO2653,62.0,-174.727548363,62.0,
COW3840,62.0,-209.250209783,62.0,
SJB0086,62.0,-156.890342906,62.0,
TJE1945,62.0,-180.989249573,62.0,
JRM0871,62.0,-179.178241905,62.0,
GUC0473,62.0,-175.492746381,62.0,
BAC2914,62.0,-179.972941505,62.0,
KST0924,62.0,-170.390569105,62.0,
SJW0184,62.0,-170.92213503,62.0,
IBM1700,62.0,-164.037528402,62.0,
MJS1251,62.0,-163.682115273,62.0,
NNB3989,62.0,-177.24251876,62.0,
SPM1684,62.0,-163.313859437,62.0,
PLM3935,62.0,-175.14582442,62.0,
COK3383,62.0,-173.207375743,62.0,
KQW0164,62.0,-185.300360684,62.0,
VTB2147,62.0,-188.107674679,62.0,
HMT1024,62.0,-176.543845643,62.0,
RPW2445,62.0,-184.636297299,62.0,
SKF2105,62.0,-188.596688148,62.0,
VSC0775,62.0,-153.415242352,62.0,
GCM0813,62.0,-188.752461697,62.0,
MMB0185,62.0,-155.922952808,62.0,
WDD0499,62.0,-156.869711795,62.0,
GJM2800,62.0,-183.64431908,62.0,
MSW0973,62.0,-188.364200194,62.0,
OAS0991,63.0,-181.879098462,63.0,
SMO0458,63.0,-192.022272972,63.0,
UKC1192,63.0,-182.738183392,63.0,
TAB3539,63.0,-163.001681697,63.0,
ABM3687,63.0,-191.078380097,63.0,
VCH3696,63.0,-190.886976707,63.0,
KGN0619,63.0,-167.812200684,63.0,
TGA2006,63.0,-167.50333331,63.0,
LER3942,63.0,-175.390435741,63.0,
LTW1378,63.0,-174.21582634,63.0,
ARK3198,63.0,-178.777473259,63.0,
DRN0782,63.0,-183.010330586,63.0,
RMP3510,63.0,-164.91678235,63.0,
NDB0517,63.0,-176.051489573,63.0,
VBP1871,63.0,-171.539507503,63.0,
CJH3136,63.0,-171.484703919,63.0,
MCT1067,63.0,-181.456200532,63.0,
SBK3515,63.0,-164.650900532,63.0,
UAS2829,63.0,-161.652948571,63.0,
MSS3335,63.0,-174.13220787,63.0,
EMR3880,63.0,-167.913329545,63.0,
QGS1841,63.0,-182.736328505,63.0,
LMH1987,63.0,-191.292507503,63.0,
OJM1324,63.0,-159.754841019,63.0,
HCS2231,63.0,-185.236395238,63.0,
ACG3819,63.0,-188.225714948,63.0,
TCB0061,63.0,-95.828955077,63.0,
RMR0341,63.0,-166.432781905,63.0,
RAS0223,63.0,-195.80200223,63.0,
XEJ0773,63.0,-153.217930877,63.0,
AVV2056,63.0,-186.363229934,63.0,
FZW2101,63.0,-163.719630633,63.0,
CRC2747,63.0,-150.425797826,63.0,
ACM0100,63.0,-165.372081697,63.0,
UAH3940,63.0,-173.839839515,63.0,
BKM2643,63.0,-174.487707503,63.0,
MJM3657,63.0,-184.788847893,63.0,
DMG1298,63.0,-182.082842987,63.0,
DJF3394,63.0,-172.893145234,63.0,
JRL2365,64.0,-160.404777243,64.0,
RLS1738,64.0,-177.238278883,64.0,
JJS2973,64.0,-180.312061505,64.0,
NEC2446,64.0,-183.53276841,64.0,
JTS2090,64.0,-164.075341271,64.0,
FTS0246,64.0,-175.02204891,64.0,
YDE3069,64.0,-188.777491441,64.0,
DMB1429,64.0,-191.080568653,64.0,
JDM1042,64.0,-176.484365604,64.0,
TDM2859,64.0,-180.197824165,64.0,
JSH1070,64.0,-181.392036895,64.0,
MAL0434,64.0,-72.8931333333,64.0,
DJS1271,64.0,-178.258847654,64.0,
IAC3581,64.0,-153.750073259,64.0,
HHS3357,64.0,-182.772063116,64.0,
SAH2292,64.0,-189.068042817,64.0,
TAB0684,64.0,-176.372521697,64.0,
THR3371,64.0,-182.964589783,64.0,
KEH0665,64.0,-170.957646141,64.0,
PDG2607,64.0,-166.669562548,64.0,
BAW1019,64.0,-197.034968571,64.0,
KEC2465,64.0,-165.671889573,64.0,
ANH3059,64.0,-188.88558235,64.0,
SHW3011,64.0,-197.947168571,64.0,
MSB0830,64.0,-163.045467904,64.0,
TDK1689,64.0,-164.106714609,64.0,
RFB2959,64.0,-197.304392833,64.0,
TAD1414,64.0,-171.461579569,64.0,
LUG2205,64.0,-169.564722718,64.0,
ROA3171,64.0,-182.47545589,64.0,
MJS0832,64.0,-163.176757559,64.0,
LKS1416,64.0,-171.331137016,64.0,
ABO1173,64.0,-168.022408363,64.0,
SHM2429,64.0,-175.177030867,64.0,
HDH3751,64.0,-181.034705112,64.0,
FBM2755,64.0,-175.616981697,64.0,
MKM0647,65.0,-160.029970221,65.0,
JLM3847,65.0,-142.41737027,65.0,
UIM2818,65.0,-181.491349588,65.0,
AOC0982,65.0,-188.146803473,65.0,
BYC3970,65.0,-179.628488571,65.0,
GCB0201,65.0,-184.127564455,65.0,
AHM0959,65.0,-176.845206393,65.0,
NSE3944,65.0,-175.227809326,65.0,
NIR3139,65.0,-171.572188363,65.0,
TDJ3138,65.0,-171.465708363,65.0,
XPW2833,65.0,-161.501578571,65.0,
FQL3629,65.0,-192.726254425,65.0,
JMR3367,65.0,-182.778196449,65.0,
CJH2921,65.0,-180.294834839,65.0,
KBM3460,65.0,-181.384338455,65.0,
NMC3998,65.0,-177.431039515,65.0,
NMP3872,65.0,-172.586010396,65.0,
IJC1553,65.0,-163.683628571,65.0,
LBM0614,65.0,-168.881382906,65.0,
COD2351,65.0,-160.308593637,65.0,
SWE3155,65.0,-192.288081697,65.0,
GJG1087,65.0,-165.555222906,65.0,
RGR0706,65.0,-183.584557559,65.0,
VAC3966,65.0,-178.762180879,65.0,
CIG3459,65.0,-181.561897777,65.0,
SMS1114,65.0,-165.418184838,65.0,
LUK1182,65.0,-168.034161697,65.0,
QIT3029,65.0,-158.351571758,65.0,
SRL3525,65.0,-163.026230849,65.0,
RHL0268,65.0,-176.040584922,65.0,
JOR2627,65.0,-174.259991374,65.0,
BRR2899,65.0,-186.585213172,65.0,
PSD1409,66.0,-171.497145526,66.0,
WMR2723,66.0,-179.995247654,66.0,
GTH3729,66.0,-174.673283116,66.0,
IYM3865,66.0,-172.551252949,66.0,
TRS3323,66.0,-174.082678045,66.0,
YHH2785,66.0,-173.746738571,66.0,
PCS1747,66.0,-181.334782747,66.0,
MEM1745,66.0,-177.200382747,66.0,
KWC3812,66.0,-186.52628544,66.0,
SKA0757,66.0,-178.038574017,66.0,
SER0621,66.0,-167.803125128,66.0,
BJR0940,66.0,-156.984744456,66.0,
ARC3034,66.0,-156.451110219,66.0,
DCC3689,66.0,-190.810149588,66.0,
VNG0916,66.0,-170.555531816,66.0,
LRT0447,66.0,-172.95557027,66.0,
BRC1811,66.0,-161.721729573,66.0,
SGR1164,66.0,-167.90475503,66.0,
ADG1430,66.0,-191.074116479,66.0,
MMD2022,66.0,-174.954544855,66.0,
MCJ3137,66.0,-171.534197252,66.0,
SCJ2279,66.0,-173.606569783,66.0,
JCC0059,66.0,-121.483133333,66.0,
WHW2777,66.0,-173.957588571,66.0,
JAO3463,66.0,-181.663274048,66.0,
JJE1552,66.0,-164.920468571,66.0,
MRH2722,66.0,-180.390413612,66.0,
GEB3975,66.0,-179.59135011,66.0,
CSR0612,66.0,-168.750947351,66.0,
JMH2517,66.0,-178.891978471,66.0,
BXG3763,67.0,-179.201918227,67.0,
KHP1043,67.0,-176.48183227,67.0,
FHA3387,67.0,-173.163267268,67.0,
MLW2240,67.0,-185.138568571,67.0,
JKW0200,67.0,-184.064805835,67.0,
BRM0143,67.0,-170.444302903,67.0,
CGG3388,67.0,-173.140609641,67.0,
MCR3885,67.0,-168.073780609,67.0,
JQS2908,67.0,-180.341254839,67.0,
LGS1812,67.0,-161.853747351,67.0,
ATH0720,67.0,-189.574102903,67.0,
HOJ2172,67.0,-165.342625157,67.0,
DBR1798,67.0,-184.485536911,67.0,
CAS3022,67.0,-156.280156373,67.0,
AAV3669,67.0,-194.735073937,67.0,
BAG2641,67.0,-174.52125589,67.0,
EIR1046,67.0,-182.436588762,67.0,
BBP1093,67.0,-165.536280684,67.0,
HGJ2592,67.0,-167.50771806,67.0,
SAB3286,67.0,-191.579267519,67.0,
CJT1106,67.0,-184.191762704,67.0,
TAP1086,67.0,-165.763276239,67.0,
BAB0541,67.0,-177.071930586,67.0,
KNL0918,67.0,-170.263355545,67.0,
SWE1349,67.0,-181.380055077,67.0,
NSC1939,67.0,-180.974369573,67.0,
YJP2791,67.0,-174.077378571,67.0,
MLG2305,67.0,-188.960882161,67.0,
SSA0346,67.0,-166.380781905,67.0,
AVH0566,67.0,-197.224701697,67.0,
WUH2238,67.0,-184.217761905,67.0,
HBC0081,67.0,-164.711240684,67.0,
TKS3035,67.0,-156.265910219,67.0,
SSF3031,67.0,-155.854402527,67.0,
SEN0534,67.0,-165.516416123,67.0,
LKS1010,67.0,-199.184999068,67.0,
GSB0666,68.0,-170.852801697,68.0,
DTW1276,68.0,-176.723698718,68.0,
WDL0140,68.0,-171.573085512,68.0,
ZNB3313,68.0,-183.320868571,68.0,
LHH2148,68.0,-187.386972925,68.0,
JET2299,68.0,-189.025419866,68.0,
CIR1367,68.0,-174.496565128,68.0,
NLC2601,68.0,-166.784949782,68.0,
RBG3850,68.0,-187.102068461,68.0,
RVH0535,68.0,-165.389130877,68.0,
SLB3039,68.0,-160.929745604,68.0,
JON0788,68.0,-182.209459474,68.0,
BCH1656,68.0,-181.614982664,68.0,
HJH2588,68.0,-166.973845333,68.0,
SRM3245,68.0,-186.649830084,68.0,
LRP2591,68.0,-166.864081697,68.0,
JLL1204,68.0,-172.89428235,68.0,
WMR2625,68.0,-174.171984923,68.0,
ASD0993,68.0,-183.860010925,68.0,
SSR1962,68.0,-165.487698718,68.0,
PDK3856,68.0,-186.577325604,68.0,
SKS0339,68.0,-174.238993835,68.0,
MPY0478,68.0,-191.696923969,68.0,
NSM2805,68.0,-181.49951908,68.0,
GDY2724,68.0,-191.200681697,68.0,
RLH0358,68.0,-84.5583,68.0,
MKR2258,68.0,-173.598536449,68.0,
QKP3927,68.0,-156.848232161,68.0,
REL3735,68.0,-174.569283116,68.0,
BXT2678,68.0,-173.552581744,68.0,
ADW2832,68.0,-161.179248571,68.0,
TPM0039,68.0,-194.821525604,68.0,
QHF3151,68.0,-191.442890586,68.0,
HIS1706,68.0,-194.247305604,68.0,
CAC0147,68.0,-118.620271795,68.0,
VSF0004,69.0,-22.1036,68.9999999826,
ADS0763,69.0,-178.10294735,69.0,
SWR3808,69.0,-187.395557571,69.0,
JHF1356,69.0,-181.252536895,69.0,
SRP2080,69.0,-182.395554037,69.0,
JDH1550,69.0,-162.070738571,69.0,
SNW0798,69.0,-161.347148363,69.0,
MRB2390,69.0,-182.047915077,69.0,
LAL1956,69.0,-165.716958292,69.0,
CDS3824,69.0,-188.340816587,69.0,
SDF3082,69.0,-168.879850586,69.0,
XML3920,69.0,-158.000560366,69.0,
KSP1288,69.0,-180.184316479,69.0,
RLH1548,69.0,-164.984578571,69.0,
BDR0510,69.0,-175.716378462,69.0,
BZB3532,69.0,-162.952583392,69.0,
MVA3761,69.0,-180.915944456,69.0,
KOB2624,69.0,-174.280442987,69.0,
AJM0243,69.0,-178.10046735,69.0,
NSC3036,69.0,-160.777425604,69.0,
BDJ3326,69.0,-174.182362256,69.0,
XKW1135,69.0,-167.931068931,69.0,
AAD2188,69.0,-181.530221905,69.0,
LAE1350,69.0,-181.206127804,69.0,
MHS1125,69.0,-167.909698718,69.0,
FNR0635,69.0,-185.234351795,69.0,
RKG2587,69.0,-166.842981697,69.0,
JEH2847,69.0,-180.051736029,69.0,
ZVS1637,69.0,-173.252969781,69.0,
POD0750,69.0,-183.999125128,69.0,
GHM3953,69.0,-173.902201779,69.0,
LND2704,69.0,-176.213890788,69.0,
KCO0287,69.0,-92.41385,69.0,
HLC0943,69.0,-157.65776085,69.0,
GDB2960,69.0,-197.978650461,69.0,
CCM2207,69.0,-169.499512962,69.0,
CKB0596,69.0,-171.533546381,69.0,
AIC1071,69.0,-181.484909622,69.0,
BON0968,69.0,-188.239951014,69.0,
YDM2537,69.0,-179.721488363,69.0,
HKR2901,69.0,-185.971443681,69.0,
CTH0737,69.0,-187.933356239,69.0,
KNC3843,69.0,-161.369721505,69.0,
JLF3219,69.0,-181.705333871,69.0,
JIG1936,70.0,-180.877809573,70.0,
GKB1150,70.0,-182.937942566,70.0,
