KBH3913,1,0,0,0,1,2,8
DQS0752,1,0,1,1,1,4,11
CSP3434,0,0,1,1,1,3,7
LTR1729,1,0,1,1,1,4,11
ANO2653,0,0,1,0,1,2,5
DJB1236,1,0,0,0,0,1,4
HSH3606,0,0,1,1,1,3,7
OGD0015,1,0,0,0,1,2,8
LAF1796,1,0,0,0,1,2,8
KGN0619,0,0,0,0,1,1,4
AXL0479,0,0,0,1,0,1,2
DCF2185,0,0,0,1,1,2,6
SJM3805,1,0,0,1,1,3,10
CAG0888,1,0,0,0,1,2,8
RCF0054,0,0,0,0,1,1,4
JBW2054,0,0,1,1,0,2,3
LSN1672,1,0,1,1,1,4,11
IUT3421,1,0,1,1,1,4,11
JFR3527,1,0,1,0,1,3,9
WDD2677,0,0,0,0,1,1,4
INJ3876,0,0,0,1,0,1,2
THM2665,1,0,0,0,1,2,8
TTR0045,0,0,0,1,1,2,6
MTM1434,0,0,1,0,1,2,5
MMR1695,0,0,0,0,1,1,4
EMO2120,1,0,1,1,1,4,11
XFL1583,1,0,0,1,0,2,6
ISR0021,0,0,1,1,1,3,7
UCG0322,1,0,1,1,1,4,11
LKC1944,1,0,0,1,1,3,10
KQD0274,0,0,1,1,1,3,7
JAY3851,1,0,0,0,1,2,8
FNM1482,0,0,1,0,1,2,5
HAG3196,1,0,0,1,1,3,10
UOM3363,1,0,0,1,1,3,10
JKW0200,0,0,1,1,1,3,7
MKC1094,1,0,0,1,1,3,10
AOP1542,1,0,0,0,1,2,8
AEF2019,0,0,1,1,1,3,7
CRM0139,1,0,1,0,1,3,9
NLN0673,1,0,1,0,1,3,9
GMC0953,0,0,1,0,1,2,5
JOW0688,1,0,1,1,1,4,11
CBH0413,1,0,1,0,0,2,5
DJH1506,0,0,0,1,1,2,6
NCS1854,1,0,1,1,1,4,11
COW3840,0,0,0,1,1,2,6
CBJ2083,1,0,1,1,1,4,11
IKC1205,1,0,1,1,1,4,11
BVD3974,1,0,0,1,1,3,10
SCD3192,1,0,0,1,1,3,10
QAH0048,1,0,0,1,1,3,10
WGF0506,0,0,0,0,1,1,4
SFE0723,0,0,0,1,1,2,6
NBC0607,0,0,0,0,1,1,4
CPT1533,0,0,0,1,1,2,6
SNW0798,0,0,1,0,1,2,5
ASM3771,1,0,1,1,1,4,11
ICF2294,1,0,0,1,1,3,10
CBG1074,1,0,0,1,1,3,10
SBW3023,0,0,0,0,1,1,4
CJC1433,1,0,1,1,1,4,11
JBL2993,0,0,0,1,1,2,6
AIH2535,1,0,1,1,1,4,11
GBH1126,1,0,1,0,1,3,9
LOF3279,1,0,0,1,0,2,6
CNH3475,0,0,1,0,1,2,5
IDH2939,1,0,1,1,1,4,11
RJG2239,1,0,0,1,1,3,10
ATT1191,1,0,1,1,1,4,11
GTH3729,0,0,0,0,1,1,4
BCG1029,0,0,0,0,1,1,4
LCC1108,0,0,0,1,1,2,6
IRP2018,1,0,1,1,1,4,11
JMC2806,1,0,0,1,1,3,10
CKH0799,0,0,1,0,1,2,5
SPP2313,1,0,1,0,1,3,9
LVH1790,0,0,0,1,1,2,6
BTB0489,0,0,0,0,1,1,4
YRW0842,0,0,0,1,1,2,6
LRB0372,1,0,1,1,1,4,11
HMV2340,0,0,1,0,1,2,5
DFP3615,1,0,0,1,1,3,10
HMS3795,1,0,1,1,1,4,11
SKM3058,1,0,0,1,1,3,10
IMN1730,1,0,1,1,1,4,11
TKO0417,1,0,0,1,1,3,10
NGB0066,0,0,0,1,1,2,6
MNT0922,1,0,0,0,1,2,8
FMR0920,0,0,0,0,0,0,0
DGN3358,0,0,0,1,1,2,6
JCC0571,0,0,1,1,1,3,7
IKH3472,1,0,0,1,1,3,10
CCG3254,1,0,0,0,1,2,8
SDC3561,0,0,1,0,0,1,1
JAB2131,0,0,1,1,1,3,7
STR1769,1,0,0,0,1,2,8
YFP2558,0,0,1,0,1,2,5
SAL2493,0,0,1,1,1,3,7
LBC0194,1,0,1,1,1,4,11
NKG2706,0,0,1,1,1,3,7
SDN2932,1,0,0,1,1,3,10
HKD1826,0,0,1,1,1,3,7
KLL3118,0,0,1,1,1,3,7
GJM0838,0,0,0,1,1,2,6
MNV0618,1,0,0,0,1,2,8
YCA2885,1,0,0,0,1,2,8
KSW0206,1,0,1,1,1,4,11
ORB0755,1,0,1,1,0,3,7
CST2863,0,0,0,0,1,1,4
WXH2289,0,0,0,1,1,2,6
BVK1096,1,0,0,1,0,2,6
CTC0859,1,0,0,1,0,2,6
ENM2269,0,0,0,0,1,1,4
IQO1690,1,0,0,0,1,2,8
NGC1617,1,0,0,1,1,3,10
RGB0901,0,0,0,0,1,1,4
BLL3910,1,0,0,0,1,2,8
CGM2036,1,0,0,1,1,3,10
CTH0626,1,0,0,1,1,3,10
MDH0211,0,0,1,1,1,3,7
JEW2035,0,0,0,1,1,2,6
DAB2580,1,0,0,1,1,3,10
MIC2325,1,0,1,0,1,3,9
NBL0182,1,0,1,0,1,3,9
NKD3073,1,0,1,0,1,3,9
JGH0728,1,0,1,0,1,3,9
KNS3380,0,0,0,1,1,2,6
SJB0086,0,0,0,0,1,1,4
TGA2006,0,0,1,0,1,2,5
JCH2505,0,0,1,1,1,3,7
HLD1109,1,0,0,0,1,2,8
CWP1829,0,0,1,1,1,3,7
CTH0915,1,0,0,0,1,2,8
FJC2198,1,0,0,1,1,3,10
MML2045,1,0,1,1,1,4,11
WBM0690,1,0,1,1,1,4,11
KCM3235,1,0,1,1,1,4,11
RJW2318,1,0,1,0,1,3,9
AFF1492,0,0,0,0,1,1,4
ONR3291,1,0,0,1,1,3,10
ATC1587,0,0,0,1,1,2,6
RJG3325,0,0,0,1,1,2,6
GFJ2582,0,0,0,1,1,2,6
CRP1915,1,0,1,1,1,4,11
TPS2595,0,0,1,1,1,3,7
BNH3516,1,0,0,1,1,3,10
MWO0559,0,0,1,0,0,1,1
KOE1033,1,0,0,0,1,2,8
CDE1846,1,0,1,1,1,4,11
STR3896,0,0,0,1,1,2,6
TJE1945,0,0,0,1,1,2,6
DKW1659,0,0,1,1,1,3,7
RBH3142,0,0,1,0,1,2,5
LRV1120,0,0,0,0,1,1,4
ZAR0404,1,0,1,0,1,3,9
MBR3261,0,0,0,0,1,1,4
JBB1875,1,0,1,1,1,4,11
JJM2845,0,0,0,0,1,1,4
AYD2775,0,0,0,1,1,2,6
AIB0553,0,0,1,0,1,2,5
KJP1326,0,0,1,0,0,1,1
ZCM1781,0,0,0,1,0,1,2
IHH2590,0,0,1,1,1,3,7
FBD2277,0,0,0,0,1,1,4
CDB2947,1,0,1,1,1,4,11
NPS1563,1,0,0,1,1,3,10
JET2299,0,0,0,1,1,2,6
LGR3119,0,0,1,1,1,3,7
SXO3514,1,0,0,1,1,3,10
JRB2741,0,0,1,0,1,2,5
BGM1226,0,0,0,1,1,2,6
OHF0078,1,0,0,1,1,3,10
JCH1410,0,0,1,0,1,2,5
NTF1342,0,0,1,0,1,2,5
RCT1697,0,0,0,0,1,1,4
CZT2970,0,0,0,1,1,2,6
DMB2533,1,0,1,1,1,4,11
DAB3255,1,0,0,0,0,1,4
SCJ0179,1,0,1,0,1,3,9
LQW0555,0,0,1,0,1,2,5
KAH1820,1,0,0,0,1,2,8
NJC1951,1,0,1,0,1,3,9
LTF3385,1,0,0,1,1,3,10
HGR0198,0,0,1,1,1,3,7
CGM0035,1,0,0,1,1,3,10
WAM0069,1,0,0,1,1,3,10
APH2985,0,0,0,1,1,2,6
JSJ2743,0,0,1,0,1,2,5
APB1122,1,0,0,0,1,2,8
CAS0391,0,0,0,0,1,1,4
MRB2390,0,0,0,1,1,2,6
TJD0106,0,0,1,1,1,3,7
DNS1758,0,0,0,0,1,1,4
